"id","book","source_file","source_chapter","wisdom_title","wisdom_text","theme_tags"
"QSXY001","《求是新语》","《求是新语》自序.txt","《求是新语》自序","言论自由有时要借低处开花","李敖在自序里承认《世界论坛报》格调不高，却珍惜它一字不改的空间。人生中做事不必总等到完美平台出现；只要关键自由被保障，低处也能长出锋利的文字。清醒的办法，是把边界划清，不把平台当自己，也不因平台低就放弃发声。","言论自由;平台;边界"
"QSXY002","《求是新语》","《求是新语》自序.txt","《求是新语》自序","曲高和寡也要试着办一件像样事","《求是报》因资金不足、曲高和寡而中道停摆，但李敖仍把它看成一段值得保存的努力。人生里有些事未必能撑到成功，仍值得做；失败不一定抹掉价值，尤其当你确实按自己的尺度办过一件像样的事。","行动;失败;自我尺度"
"QSXY003","《求是新语》","001.钟曜唐的国文程度.txt","钟曜唐的国文程度","语言自相矛盾会暴露责任逃避","“自行意外摔跌”这类说法荒唐处在于把自主和意外硬凑在一起，像是在用文字替责任开脱。人处理严肃事实时，语言必须清楚；含混、矛盾、装腔的词，常常不是小错，而是责任正在逃跑的脚印。","语言;责任;事实"
"QSXY004","《求是新语》","002.奴才教育与浑蛋教育.txt","奴才教育与浑蛋教育","坏教育会同时制造奴才和梦游者","李敖把坏教育分成两类：一种教人膜拜主子，一种教人无视现实。一个人成熟的相反面，也常是这两种病：没有尊严，或没有现实感。好的教育应当让人既抓紧权利，又看清世界，不跪也不梦游。","教育;尊严;现实感"
"QSXY005","《求是新语》","003.台湾哪有大事！.txt","台湾哪有大事！","小事里也可能藏着大义","面对读者抱怨他写小人物小事，李敖说自己是以小喻大。人生中许多洞见不在宏大题目里，而在具体小事的缝隙里；能从小处看出制度、品格和时代病，才是真正的观察力。","观察力;小事;大义"
"QSXY006","《求是新语》","006.勿忘李氏父子.txt","勿忘李氏父子","别忘掉冰河期里开路的人","李敖提醒人记住李氏父子争取言论自由的代价。许多后来者享受开放时，容易觉得自由本来如此；真正有历史感的人，会记得在冰河期里冒险点火的人，不让他们被热闹的新贵盖过去。","历史记忆;言论自由;前驱"
"QSXY007","《求是新语》","009.这也算履历吗？.txt","这也算履历吗？","履历要看公开代价，不看私下姿态","私下写一封信若被包装成“直言无畏”的履历，就把勇气说得太便宜了。人生中评估一个人的经历，要看他是否公开承担过风险和后果；没有代价的姿态，不宜吹成勋章。","履历;勇气;代价"
"QSXY008","《求是新语》","010.“伽冠哥戴”.txt","“伽冠哥戴”","耍嘴皮子以前先把书读对","李敖批评把哥白尼和伽利略混在一起的油腔滑调，指出幽默若没有知识底子，只会变成庸俗。聪明话不是靠嘴快，而是靠事实准；越想显得风趣，越不能在常识处翻车。","幽默;读书;查证"
"QSXY009","《求是新语》","011.两种花蝴蝶.txt","两种花蝴蝶","知识人不要把作秀当做事","文中讽刺政治花蝴蝶和学术花蝴蝶，都是热闹多、实事少。一个人有名声、职位或学问，最怕把联名、助讲、露面当成贡献；真正做事要留下可检验的成果，而不是只留下飞来飞去的姿态。","知识分子;作秀;成果"
"QSXY010","《求是新语》","012.吴大猷的无耻.txt","吴大猷的无耻","教训社会以前先看自己的风骨","李敖批评高位知识分子频频讲大道理，却在权力面前没有风骨。一个人越爱劝世，越要先问自己有没有站直过；缺少自身实践的教训，很容易变成另一种无耻。","风骨;自省;知识分子"
