id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
WHLZ001,《文化论战丹火录》,001.《文化论战丹火录》开场白.txt,《文化论战丹火录》开场白,"这是孙行者的悲剧，也是一切特立独行者的悲剧。
在这个悲剧还没扮演以前，孙行者应该把他降龙伏虎孤军奋战的光荣纪录，先记它一两笔，一来可供自我陶醉之需；二来可证老子当年“固一世之‘猴’也”！传记文学俱在，猪八戒们还敢多嘴吗？
这本《文化论战丹火录》是一本奇书，它的重点，不是记录李敖如何“打”别人，而是记录别人如何“打”李敖（当然偶尔也“捧”几下），记录别人如何对我“刀砍斧剁、枪刺剑刳、雷打火烧”，如何把我放在“八卦炉”中一煆再炼，如何把我中伤毁谤，如何把我熏成“火眼”与“金睛”。……
我保留这些绝大部分都是“打”我的纪录，绝少还嘴。我记得孙悟空对哪吒三太子说得好：
小太子，你的奶牙尚未退、胎毛尚未干，怎敢说这般大话？我且留你性命不打你。……我只站住不动，任你砍几剑吧？
如果有人想看看这出李敖“站住不动”，任凭别人“砍几剑”的妙戏，你该推荐他看这本书。看过以后，他必然会告诉你：“李敖真不得了，他不但有金刚之躯，并且还有容忍别人的雅量呢！”",特立独行者要先留下自己的纪录,特立独行的人常会被当成麻烦人物，等到局势收紧，别人就会替他写罪状。李敖在悲剧尚未降临前先保存论战纪录，说明一个人若自知走的是孤路，就不能把解释权完全交给后来者；把经过、证据和心情留下，是给自己争取历史空间。,记录;独立;自我辩护
WHLZ002,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"在上面这些重大论战中，四、五、八、十性质最为接近，都可说是有关中西文化问题的“卡大卡大题目的论战”。
因为题目是“卡大卡大的”，所以很容易陷入“高度抽象”（high level abstraction）的论争，很容易流为空洞与混淆。
为了减少这种错误与歧路，我们可以这样要求：凡是在思想方法训练上不及格的人，他没有资格涉及这种讨论和评论，因为这种人的大毛病是节外生枝，常常为了一些枝节的问题阻碍了真正“趋向”方面的指路。",谈大问题，先检查思想方法,越是中西文化、时代方向这类大题，越容易陷入空洞抽象和名词混战。人生里遇到大问题也一样，热情不够，知识不够，方法也不够时，贸然发言只会节外生枝；先训练分类、证据、逻辑和焦点感，才有资格参与真正的判断。,思想方法;大问题;判断
WHLZ003,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"两篇指路的文献
这次1962年的中西文化论战，真正在思想“趋向”方面指路的文献，只是胡适的《科学发展所需要的社会改革》和李敖的《给谈中西文化的人看看病》。其他的大量文字，有的是这条路上的压路机、有的是这条路上的拦路虎……它们有的可能很细腻、很雄壮，但都不能算是真正划时代的指路文字，也不能算是大刀阔斧地明显指出思想“趋向”的文字。
胡适的演说和李敖的文字，它们的基本重点都是在避开枝节，直截了当地指出我们中国思想“趋向”该走哪条路。这种用心，似乎被许多人误解。因为误解，所以有的指出这是一个不必要的老问题；有的一方面承认这个老问题有推陈出新的必要，一方面却又把它带入缠讼和曲解的境地。
这种误解和误导，都不是胡适演说和李敖长文的意愿。
在我个人方面说来，我的真正意愿是“减少论辩，指出‘趋向’”，我要使中国民族朝“科学”“民主”“现代化”的西方“趋向”上走，而不走传统、保守、反动的路，我的着眼点是整个的古老的民族，而不是几个臭文人和臭笔仗。
在另一方面，许多肯定这个老问题有讨论价值的人，他们很少能逃出缠讼和曲解的境地，这种误导，也许胡适和我都要负些责任，也许我自己有时陷入“盘丝洞”而不能自拔。关心这一论战的人们必须应该知道“思想‘趋向’的指出”乃是这一论战发动者真正意愿，只要能认清中国思想“趋向”的正确答案，其他枝节的问题都是余事！",先看趋向，再纠缠细节,李敖反复说论战的本意是指出思想趋向，而不是陷在无穷枝节里。做事也常如此：方向错了，细节越精巧越浪费；方向对了，枝节才有整理价值。重大选择中，先问自己要往哪里走，再问沿途怎样修补。,方向;取舍;战略
WHLZ004,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"在这种心情之下，在守旧浮夸的大雾笼罩之下，一个中西文化的老问题重新被提了出来，这种提出，似乎没有多少人能了解它的深远的用意。例如在美国的谢扶雅，就是不了解的一位，他说：
彼蕞尔三岛之日本，自明治维新以降，于西方各国所有著作，几无不尽译出之，固不闻其有“日”西文化之论战，或所谓“保存国粹”与“全盘西化”之争。我们直至今日，大敌当前，而犹互为西化对国粹之呶呶谩骂，是亦可慨也已。（《肯尼迪与我们反攻大陆》，1962年4月21日香港《自由报》）
谢扶雅所以有这种误解，一来是他不知道“守旧浮夸的大雾”的浓度；二来是他不明白老问题的重新提出的重大意义，所以他不能进入问题的核心，在核心里面做一番考察后的结论。
在另一方面，许多肯定这个老问题有讨论价值的人，他们很少能逃出缠讼和曲解的境地，这种误导，也许胡适和我都要负些责任，也许我自己有时陷入“盘丝洞”而不能自拔。关心这一论战的人们必须应该知道“思想‘趋向’的指出”乃是这一论战发动者真正意愿，只要能认清中国思想“趋向”的正确答案，其他枝节的问题都是余事！",老问题重提，往往因为病根还在,有人嫌中西文化问题是旧题，李敖却认为守旧浮夸的大雾仍厚，所以旧题必须重提。人生中的旧问题也是如此，反复出现未必是你啰嗦，而可能是病根从未处理；真正成熟的人，不因问题古老就假装它已经解决。,问题意识;反省;病根
WHLZ005,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"在我个人方面说来，我的真正意愿是“减少论辩，指出‘趋向’”，我要使中国民族朝“科学”“民主”“现代化”的西方“趋向”上走，而不走传统、保守、反动的路，我的着眼点是整个的古老的民族，而不是几个臭文人和臭笔仗。
在另一方面，许多肯定这个老问题有讨论价值的人，他们很少能逃出缠讼和曲解的境地，这种误导，也许胡适和我都要负些责任，也许我自己有时陷入“盘丝洞”而不能自拔。关心这一论战的人们必须应该知道“思想‘趋向’的指出”乃是这一论战发动者真正意愿，只要能认清中国思想“趋向”的正确答案，其他枝节的问题都是余事！",争论的价值，在指出路而非赢嘴仗,李敖说自己的着眼点是整个古老民族的去向，而不是几个文人的笔仗。人与人争论时，也要警惕胜负欲偷走本意；如果你的表达不能帮自己或别人看见下一步，它就算吵赢了，也只是把力气烧在烟里。,论辩;目标;公共心
WHLZ006,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"史料和笑料
为了给我这种很不谦虚的结论凑点实证，我决定在下面引证一些文化论战以来直接或间接论断我的文字，我把它们标题做《这次文化论战的一些史料和笑料》，——因为在我看来，其中绝大部分谩骂我的文字只能算是“笑料”，还不能达到“史料”的资格，我所以把它们辑在一起，一来是证明我的文字力量和引起的议论或反动；二来是使人看看我在如何被人支持或围剿；三来是教人知道一些“文警”们是何等下流阴险，以及一些老顽固们在如何展露他们的顽固。
为了看出演变的线索，我尽量采用按时间先后的编法，偶尔也信手加一两句说明或批评，不过大部分都“笑骂由他笑骂”。
其他大量的读者来信，我都不收在这里，这里辑录的只是以发表过的为限，其中“笑骂”我的，我多辑录一些。",史料和笑料都要保存,李敖把大量攻击他的文字辑在一起，既当史料，也当笑料。人生中许多难堪材料，当下看只是侮辱，过后却能显出一段关系、一个环境、一个时代的水准。会保存材料的人，不只保留伤口，也保留了日后判断的凭据。,史料;证据;长期判断
WHLZ007,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,为了看出演变的线索，我尽量采用按时间先后的编法，偶尔也信手加一两句说明或批评，不过大部分都“笑骂由他笑骂”。,按时间排列，才能看出事态怎样变坏,论战材料若只是零散摘录，容易变成一堆吵闹；按时间排列，才看得出谁先转移焦点、谁先戴帽子、谁又把学术问题拖成法律问题。处理冲突时，时间线常比情绪判断可靠，因为顺序会揭露责任。,时间线;责任;冲突处理
WHLZ008,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,其他大量的读者来信，我都不收在这里，这里辑录的只是以发表过的为限，其中“笑骂”我的，我多辑录一些。,公开说过的话，才经得起公共检验,李敖少收私人来信，多辑公开发表的文字，是因为公开材料才适合放进公共判断。做人做事也一样，私下情绪可以理解，但真正要进入争论，就要愿意承担文字公开后的责任；不能受检验的话，不宜拿来做证据。,公开;责任;证据
WHLZ009,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"我这些文章的性质虽然很庞杂、但是所宣扬的理论重点不过如下：
一、中国的传统文化，是死的文化。
二、死的文化至多只适合死去的时代。对今天的时代来说，只能做文化史和博物馆的材料。
三、死的文化中纵使有一两个活细胞（所谓固有文化的“优点”），也对活生生的现代不能移植。
四、就好像一座又笨又旧的大挂钟，纵使其中有一两个齿轮没长锈，可是对我们新式小巧的手表毫无用处。
五、所以我们不要它！",一两个活细胞，不足以复活整具旧身体,李敖批评传统文化时，用旧钟表和活细胞的比喻说明：局部有价值，不等于整体还能适应现代。人生取舍也如此，不要因为旧系统里有一两点温情或亮点，就忽略它整体已失效；保存局部，可以不等于拥抱全部。,取舍;传统;整体判断
WHLZ010,《文化论战丹火录》,002.文化论战丹火录.txt,文化论战丹火录,"九、世界第一流的讲究科学与民主的强国，从来不搬弄什么五千年固有文化，从来不认识什么尧舜禹汤文武，但是他们是强国。
十、我们老老实实跟在强国的屁股后面学就是了，背着这个传统的大棺材干什么？
十一、我们要追求西方活泼泼的大美人，不要抱东方的冷冰冰的臭僵尸。
十二、所谓什么“国情不同”的借口，纯粹是一派妖言，所谓什么“超越前进”，“融合中西文化的长处”等等，完全是不要脸的夸大狂。
十三、我们只有一条路那就是：快快抛弃传统的死文化；快快按部就班的学习西方的现代文化。",承认落后，是学习强者的第一步,李敖主张老老实实向强国学习，背后不是自卑，而是拒绝用祖宗牌位遮住现实差距。个人成长也要这样：承认别人强、承认自己缺，才有学习的入口；把面子放在进步前面，只会把落后装饰成气节。,学习;现实感;成长
