id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
LAZJ001,《李敖札记》,001.“只有一师吗？”.txt,“只有一师吗？”,别替恐怖完成恐怖,专制最厉害的地方，不只是它实际伸出的手，还在于让人把那只手想得更长、更近、更不可违抗。李敖借老友不敢来看他的事指出，恐怖会衍生出“自己吓自己”的心理，使高等知识分子先替权力低头。人生中遇到压力，第一步不是假装无惧，而是分清真实危险和被内化的恐惧；别替压迫者把剩下的工作也做完。,恐惧;权力;自我警醒
LAZJ002,《李敖札记》,004.使气与生气.txt,使气与生气,使气是工具，不是内伤,李敖说对俗人有时要“使气”，让对方知道边界和警惕，但那只是朝外的性格表演，不该变成朝内的真生气。这个区别很要紧：愤怒可以是一种姿态和手段，用来保护原则、震动混人；若心里真被怒气拖走，就反被对方控制。成熟不是永远温和，而是连发火也知道自己在做什么。,情绪管理;边界;克制
LAZJ003,《李敖札记》,016.要做中国人，先做美国人.txt,要做中国人，先做美国人,自由缺席时身份会绕远路,李敖讽刺有了外国护照才有海峡三岸的自由，说明身份一旦被权力垄断，人就会被迫绕路取得本应自然拥有的空间。这里的人生智慧不在崇拜哪一种身份，而在看穿制度怎样让人异化：当一个人必须先变成别人承认的样子，才被允许做自己，真正该追问的是自由为什么不能直接属于他。,身份;自由;制度
LAZJ004,《李敖札记》,017.“拜码头”.txt,“拜码头”,尊士先要把权势放低,李敖借《战国策》里颜斶“士贵耳”的故事说明，他摆高姿态未必只是傲慢，也是在训练朋友懂得士的分量。人与权势相处，最容易把礼貌误解成趋附，把尊重误解成向上服从。真正的尊重，是让有独立判断和精神重量的人不必先向权位低头；能把这个次序摆正，交往才不会沦为拜势。,尊严;士气;权势
LAZJ005,《李敖札记》,018.国民党统治下的知识分子.txt,国民党统治下的知识分子,知识分子要先成格局,李敖批评飘来飘去、没有主见、不坚定的知识分子“不成格局”。学问和身份不能自动生成骨架，一个人若没有稳定的原则和判断，再多头衔也只是随风摆动。所谓格局，不是把话说大，而是在压力、诱惑和人情面前仍知道自己站在哪里；知识若不能形成定见，反而会变成装饰。,知识分子;主见;格局
LAZJ006,《李敖札记》,030.要加三级.txt,要加三级,清气外表挡不住伪善,李敖说有些人乍看有奇才异能、颇有清气，真相大白后混蛋度和伪善度反而“要加三级”。看人不能只看气质、才华和一时姿态，越会包装成上智的人，越可能把下愚藏得更深。人生里的识人功夫，是等事实出来后重新估价，不被漂亮外壳替品格担保。,识人;伪善;事实
LAZJ007,《李敖札记》,033.注意可行性与大众性.txt,注意可行性与大众性,少谈兵，多问能不能做成,李敖反对过分不切实际的辩难，强调要问结论能不能达成可行性和大众性，而不是只在理论性和学术性里打转。他那句“需要的是能打仗的，而不是能谈兵的”，可放到许多人生场景里看：方案、理想、批评和抱负，最后都要接受行动检验。不能进入现实的聪明，常只是高级噪音。,行动;方法;现实检验
LAZJ008,《李敖札记》,034.没有大忏悔，只有大遮盖.txt,没有大忏悔，只有大遮盖,诚意从公开忏悔开始,李敖说做恶后最该做的是公开而诚意的大忏悔，不是偷洗血手、冒充清流，更不是由别人帮忙遮盖。人犯错以后，真正的转身必须有可见的责任承担；没有这个步骤，所谓清白、和解、重新开始都可能只是新一层包装。诚意不是姿态柔软，而是敢把旧账放到光下。,忏悔;诚意;责任
LAZJ009,《李敖札记》,036.开饭的社会.txt,开饭的社会,有饭吃不能替代开放,李敖把“开放的社会”被念成“开饭的社会”拿来反讽：能让人勉强有饭吃，确实可能换来一片顺民，却不能因此冒充开放。人生和社会都常把最低安全感当作最高价值，可吃饱只是底线，不是自由、尊严和选择。若用温饱堵住追问，人就会慢慢习惯只求不饿，而忘了还该站直。,温饱;开放;自由
LAZJ010,《李敖札记》,038.下跪得太早了一点.txt,下跪得太早了一点,受压时仍要撑一撑,李敖一方面说应同情被压迫者，另一方面又批评有些人跪地求饶得太早、太不像样。这个判断有锋利处：同情压力，不等于取消对骨气的要求。人在恐惧中未必都能英雄，但至少要知道什么叫撑住一点、慢一点交出尊严；如果连最短的抵抗都放弃，压迫就会变得更省力。,压迫;骨气;尊严
LAZJ011,《李敖札记》,042.那时你在哪里？.txt,那时你在哪里？,责任要在别人被压垮前承担,李敖追问林正杰：既然责任在你，为什么别人受审多次时你不露面，等别人被压垮以后才站出来？真正的大肩膀不是事后表态，而是在责任最需要人承担的时候出现。人生里许多义气都败在迟到：迟到的担当看似漂亮，实际可能只是把风险留给别人、把姿态留给自己。,责任;担当;时机
LAZJ012,《李敖札记》,045.中国的游记.txt,中国的游记,有心人让山水成文字,李敖说山水被凡夫俗子看过只是“到此一游”，被有心人看过才会得之于心而寓之于文。经历本身不会自动产生意义，关键在于看的人有没有心、有没有思想、有没有把感受整理成表达的能力。人生走过很多地方、见过很多事，若只是消费经验，很快就散了；能把经验转化，才算真正到过。,经验;写作;有心
LAZJ013,《李敖札记》,048.给全民上了专制的一课.txt,给全民上了专制的一课,从小决定看权力结构,一个中秋补假本是小事，李敖却看出要等高高在上的人开口才肯放假，正是给全民上了专制的一课。权力习惯常藏在日常小决定里，不一定每次都以大事件登场。看人看制度，都要会从小动作里读结构：谁能决定，谁只能等候，谁把普通安排变成恩准，答案往往就在细节里。,细节;权力;制度
LAZJ014,《李敖札记》,051.在天使一边.txt,在天使一边,站在天使一边也要辨天使,李敖借迪斯累里“站在天使一边”的说法提醒，自己号称在天使一边并不够，问题还在于选的是哪一种天使。许多立场都喜欢自称善、美、正义，但善名不能替判断免检。人生选择阵营或价值时，不能只听它叫得多漂亮，还要看它通向什么行为、什么后果；选错天使，一样会难看。,选择;善名;判断
