id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
BKJ001,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,纪念一个人要抓住真精神,纪念一个人物，不能只开会、写颂文、印遗照，却没有抓住他真正可贵的精神。若吴稚晖的价值在实事求是、爽朗决绝、不做乡愿，那么所有纪念都应围绕这一点展开。对人对事都一样，仪式若离开核心，只会变成隔靴搔痒。,纪念;真精神;实事求是
BKJ002,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,自白不能替代严谨取证,重大案件若只依赖一纸自白就把人送上断头台，疑点不澄清，社会也会蒙羞。司法的尊严不是靠官威，而是靠问案周详、取证严谨。凡牵涉人的身家性命，任何马虎都不是小错，冤狱赔不回一个活人。,司法;证据;慎刑
BKJ003,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,权力不能只靠自律,任何一种权力，如果纯靠自律而没有外在制衡，迟早会走向滥用。司法滥权可怕，议会专横也同样可怕；不能因为一种权力来自好名义，就放弃对它设限。成熟的人看制度，永远同时看权力和约束。,权力;制衡;制度
BKJ004,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,非法取得的证据不该定罪,保护个人秘密、通讯和居住自由，不是抽象口号，而要落实到证据规则里。若非法手段取得的材料仍可拿来定罪，权利保障就会被执法者绕开。好制度要让追求真相也守规矩，否则真相会被权力污染。,证据;权利;程序
BKJ005,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,没有方法学，博学也会迂腐,读书万卷若缺少方法训练，所得可能只是迂；议论千篇若没有方法，所获也可能只是腐。知识界最缺的维他命常常不是资料，而是方法学。没有方法，越有学问越可能带错路，成了盲人领瞎马。,方法学;读书;思考
BKJ006,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,自由不是任意伤人的许可证,自由本质上是一种权利，而权利总有边界。若打着自由旗号诽谤、造谣、诬告，便是曲解自由。真正懂自由的人，懂得自由与责任同在，也懂得行使自己的权利时，不能以伤害他人为主要目的。,自由;边界;责任
BKJ007,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,抽象罪名能罗织所有书,查禁书刊若只靠“淫秽”“不洁”“危险”等抽象标签，而没有具体标准，天下任何一本书都能被罗织成罪。判断作品要有明确尺度，不能让行政偏见伪装成道德。标准越含糊，自由越危险。,出版自由;标准;审查
BKJ008,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,坏书最好交给社会过滤,一本书是否不得当，社会批评、舆论讨论、读者选择，往往比政府禁止更合适。健康社会自有过滤作用；若让政府替所有人决定能读什么，危险大过必要。成熟的读者，需要自由选择，也需要承担选择后的判断。,出版自由;读者选择;社会批评
BKJ009,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,自由讨论中失败也有价值,民主社会需要自由讨论和公平竞争，个人在竞争中成功或失败都不是最终重点。只要讨论推动社会接近自由，失败者也可能成为自由的功臣和证人。把个人输赢看得太重，反而会错过公共进步。,自由讨论;失败;公共进步
BKJ010,李敖报刊集,001.李敖与“编辑室报告”.txt,李敖与“编辑室报告”,机会要给能被机会镀金的人,出国考察、旅行学习、资源扶助，都可能开拓新境，但前提是对象本身有可造之材。一块铜出国可以镀金，一块木头出国仍是木头。给机会也要会选择，否则名额、公帑和期待都会被浪费。,人才;机会;选择
BKJ011,李敖报刊集,002.《文星杂志选集》导言.txt,《文星杂志选集》导言,对历史交代比眼前罪名长久,人在争取言论出版自由的路上，可能背上荒唐罪名、遭遇麻烦和迫害；但若目标是“对历史交代”，眼前的狭路就不是终局。真正能站住的人，未必马上被现实善待，却会在更长时间里接受历史检验。,历史;言论自由;承担
BKJ012,李敖报刊集,002.《文星杂志选集》导言.txt,《文星杂志选集》导言,选集也要有客观克制,主持一套选集时，有意不选自己的文章，是一种自我克制。越是与自己有关的历史，越要防止把材料变成自我宣传。真正可信的整理，不怕少表现自己，反而要让事情本身和旁证说话。,自我克制;史料;客观
BKJ013,李敖报刊集,003.《文星杂志选集》题词.txt,《文星杂志选集》题词,一时议论不如永久思想,政论性的杂志可能震动一时，思想性的工作却能留下更长久的价值。做事若只追逐当下热点，很快会被时势卷走；若能在“挖根、寻根、归根”上用力，就可能越过一时胜负，成为后来者还要回头寻找的方向。,思想;长期价值;根本
BKJ014,李敖报刊集,004.“只要寻一个不受人惑的人”.txt,“只要寻一个不受人惑的人”,最要紧是训练不受人惑,一个刊物、一本书、一个老师，真正有价值之处，不在让读者崇拜自己，而在训练读者独立思想，不受人惑。能使人从思想上脱胎换骨的工作，才算真正带路；否则热闹再大，也只是按牌理出牌。,独立思考;不受人惑;教育
