id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
LADIAO001,李敖放刁集,《李敖放刁集》小引.txt,小引,难缠不是胡闹，而是把责任缠到底,小引把“放刁”解释成一种难缠性格，并把全书收成一组法律战场上的文件。人生里有些难缠不是为了耍赖，而是拒绝让责任在机关、头衔、程序和场面话之间滑走；只要问题没有被说清、证据没有被面对、责任没有落到该落的人身上，就要有继续追问的耐心和韧性。,责任;韧性;追问
LADIAO002,李敖放刁集,001.驳台中市政府.txt,驳台中市政府,救济路径要先分清侵权和处分,面对台中市政府把违法扣书说成行政处分，李敖先把问题拉回违法侵权与国家赔偿。人生里维权不能被对方给的名称牵着走；对方说这是管理、处分、例行程序，你仍要问它有没有侵害权利、能不能请求回复与赔偿。路径定准，后面的责任才不会被带偏。,维权;定性;路径
LADIAO003,李敖放刁集,001.驳台中市政府.txt,驳台中市政府,没有事实，就不能把持有推成散布,李敖反复指出，张桂贞只是持有书籍，并无出售或散布事实，不能因为书多、装箱或亲属关系就推成违法流通。人生里判断一个人，最危险的是把可能性当成事实；你可以怀疑，但要处罚、指责或追责，就必须拿出行为本身，而不是拿情境想象补足证据。,事实;证据;边界
LADIAO004,李敖放刁集,002.张桂贞控告张子源.txt,张桂贞控告张子源,谁盖章谁签名，谁就不能轻易脱责,张子源把扣书责任往警备机关推，李敖则抓住收据上的台中市政府印信和所属人员签名。人生里责任常藏在文件的印章、签名和格式里；一个组织借自己的名义对外行动，就不能事后说那只是别人干的。追责时不要只听口头解释，要看留下的公文痕迹。,公文;责任;证据
LADIAO005,李敖放刁集,003.驳斥台中市长林柏榕.txt,驳斥台中市长林柏榕,自由常从一个可执行的缺口开始,李敖说张桂贞案只是敲开出版自由、言论自由的一个缺口，但柏林围墙也是从缺口开始。人生里争大的原则，不必总等到宏大胜利才算数；一个具体案件、一个明确判决、一个可执行的返还，都可能让僵硬结构第一次露出裂缝。小缺口若守得住，就会给后来者留下入口。,自由;行动;突破
LADIAO006,李敖放刁集,003.驳斥台中市长林柏榕.txt,驳斥台中市长林柏榕,读规则要连词性、主词和上下文一起读,为反驳扣押条文中的“其”字，李敖从名词、所有格代名词、前后主词一路拆解。人生里读任何规则、合约或承诺，都不能只抓一个字任意扩张；字义要放回句法和上下文，主词是谁、代词指谁、前后是否换了对象，都决定了责任和权利的边界。,规则;语言;细读
LADIAO007,李敖放刁集,003.驳斥台中市长林柏榕.txt,驳斥台中市长林柏榕,利益相关者的解释，不能自动当成定论,台中市政府拿国防部总政治部的函件来解释法规，李敖指出解释机关正是执行系统的上级，且在败诉后才出现。人生里遇到权威解释，先问它有没有解释权、是否利害相关、出现时机是否可疑；不是所有盖着上级名义的说法，都有资格压倒事实与文本。,判断;权威;利害关系
LADIAO008,李敖放刁集,003.驳斥台中市长林柏榕.txt,驳斥台中市长林柏榕,有处分就要有救济，不能只留处罚不给出口,李敖指出，如果扣押对象被扩大到读者与藏书家，他们反而没有出版法给发行人的返还保障。人生里判断一套规则是否公道，要看它不只会不会处罚人，也要看它给不给受影响者申辩、返还和修复的出口；只会加压、不留救济的安排，常是权力偷懒的证据。,救济;公平;制度
LADIAO009,李敖放刁集,003.驳斥台中市长林柏榕.txt,驳斥台中市长林柏榕,器物不能代替行为证据,台中市政府把纸箱藏书推成出售散布，李敖用酒具、收藏箱和国宝装箱的例子反讽其逻辑。人生里不要因为别人拥有工具、条件或场景，就断定他已经做了某件事；刀不等于杀人，箱子不等于贩卖。器物只能提示线索，不能代替行为证据。,证据;推理;谨慎
LADIAO010,李敖放刁集,003.驳斥台中市长林柏榕.txt,驳斥台中市长林柏榕,程序每一环都要独立成立,李敖指出，搜索票即使存在，也不等于扣押命令存在；搜索、提示、送达、处分书都各有门槛。人生里处理复杂规则时，不能让一个合法环节替所有环节背书；合同签了不等于履行了，开会了不等于通过了，通知了不等于送达了。每一环都要自己站得住。,程序;细节;规则
