id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
ZB001,《传统下的再白》,001.现代化的爱情——一个导论.txt,现代化的爱情——一个导论,"在现代化的潮流中，我们看到现代化的情诗、现代化的性病医院，却看不到现代化的爱情。

现代化的爱情在哪儿？这一代的中国人知道的并不多，他们虽然也风闻什么自由恋爱，也爱得死去活来，但是，他们的想法太陈旧了、做法太古典了，在现代化的链锁上，他们的爱情生活可说是最落伍的一环。有多少次，我忍不住叹气说：“太多的中国人不懂得爱情！”

民国以来，随着欧风美雨的吹打，男女交际好像也开通一点了，但是这种开通是畸形的，不伦不类的，青年男女们多少还受别人（尤其是妈妈和媒婆）“热心半径”的吹袭，再加上观念上的半吊子，所以演变成今天这种非驴非马的中西合璧的“爱情”，这实在是中国年轻人的大悲剧！

在这悲剧的排演下，做为演员的我们不能再沉默了！我们忍不住要问：“在爱情上，为什么这一代的中国年轻人要扮演悲剧的角色？为什么我们要在传统的模式底下去呆呆板板的恋爱？难道我们不能活泼一点吗？不能罗曼蒂克一点吗？”

身为一个悲剧的演员，我尝试提供一些改进的意见，这些意见不敢说是苦海慈航，但至少是一种爱河引渡，尤其面对现代化的爱情的彼岸，我为青年朋友描绘了一张蓝图，告诉他们目前这种中西合璧式的“爱情”是畸形的，不伦不类的，不合乎现代标准的，应该全盘向人家学的。——只有这样清醒的认识，我们才能把悲剧变为喜剧，把苦闷翻成笑脸，把感情的蚌壳张开放大。只有这样，我们才不辜负了我们的青春，才知道真正的圣人不是道貌岸然（毛加几和毛加巴）不举的柳下惠，而是那情话绵绵的罗蜜欧！",现代化的爱情要改变关系方法,口头上说自由恋爱，并不等于真的拥有现代爱情。若人的期待、表达、选择和责任仍按旧规矩运转，只是把旧关系换了新名词；真正的现代化，要落实到两个人怎样相识、怎样表达、怎样承担，而不是停在时髦口号上。,爱情;现代化;关系
ZB002,《传统下的再白》,001.现代化的爱情——一个导论.txt,现代化的爱情——一个导论,"在“泛道德主义”的迷漫下，中国人个个都变成了道德迷，直迷到不近人情的程度，令人发指的程度。谁都不敢研究男女间事，谁研究谁就不是好东西，就要被摒于圣人的门墙之外，死了以后，也分不到孔庙里的冷猪肉吃！

人人想吃冷猪肉，所以人人都不敢公然谈情说爱！

清朝有一个朱彝尊，算是一颗彗星，他居然有了爱情的故事，并把这故事写成了《风怀诗》。不但如此，他还要把这诗收进他的《曝书亭集》。他的朋友一看到，就急了，劝他注重清议，别把这不三不四的诗放进去，可是朱彝尊说：“吾宁不食两庑豚，不删风怀二百韵！”

不了解中国历史背景的人，很难想像朱彝尊这种勇气有多么大！因为在泛道德主义的浸蚀下，中国人很少不是双重人格。换句话说，中国人至少有两副以上的脸孔来应付人间世：一副是圣人的脸孔，一副是下里巴人的脸孔，前者用来说教，撑门面；后者用来发泄，调剂说大道理后的紧张情绪。

就拿清朝的“南袁北纪”来说吧：袁枚（子才）一边写《小仓山房文集》来说教，一边写《子不语》（《新齐谐》）来发泄；纪昀（晓岚），一边写《四库全书总目提要》来撑门面，一边写《阅微草堂笔记》来调剂情绪。他们两位还算是有点真情至性的，至於别人，那更糟了，元稹（微之）为老情人莺莺写的诗，不敢收入他的《长庆集》；孙原湘为女朋友屈、钱两人写的诗，不敢收入他的《天真阁文集》；陈文述的情词艳句，不敢收入他的《颐道堂集》；而和凝呢，索性更干脆了，他做了大官以后，居然说那首“香奁诗”不是他作的，是韩偓作的。

这些事实都说明了一点，在泛道德主义的虎视下，中国人的正常爱情生活都被扼杀了，大家在爱情生活上，都变成了胆小鬼，戴上了面具，转入了地下，大家谁也不敢表露真情，大家只会暗通款曲，私恋尼姑，呕血葬花，非法出精。……换句话说，在中国历史上看不到多少正常的爱情活动，见到的只是一片变态、一片自我陷溺（self-absorption）、一片假惺惺！",泛道德主义会逼人戴两副脸,一种文化若把所有私人情感都交给道德口号审判，人就会学会一副脸说教、一副脸发泄。人生最要警惕这种双重化：表面越庄严，背后越可能压着不敢承认的真实。,道德;真诚;自我认识
ZB003,《传统下的再白》,002.女人三论.txt,女人三论,"上帝毕竟是公平的，他有英国绅士那种fair play的素养，他给了男人较多的理解力，但在另一方面，却以较多的记忆力补偿给女人，“强的记忆力通常配上弱的理解力”，这是蒙田（Montaigne）的形容。

1922至1923年的洛桑会议时，土耳其议会的代表名叫伊斯美（Ismet Pasha），他身材矮小，耳朵又有点聋，但他却充分利用了他的聋耳朵在冲俎之间，举凡对土耳其有利的条款，他全都听得清清楚楚，但凡对土耳其不利的条款，他却全装做耳聋听不见！

女人的记忆力就恰如这个样子，她们只记得对她们有利的事情，哪怕是一根别针大小的事情，只要她觉得有记得的必要，她就会牢记在心，在恰当的时刻毫不费力地顺手拈来，用做攻击的把柄、要胁的武器或埋怨的理由，至于那些令她不快的事和那些她想忘掉的事，她早就忘得一干二净了！

西方人给“女人的理由”（the woman's reason）所下的定义是“毫无理由的理由”，女人的是非观念最薄弱，她们分析事实多凭感情和直觉，她们在教室里可以把逻辑考个一百分，可是一出了教室，就把殷海光的《逻辑新引》丢在一边了，《堂吉诃德》（Don Quixote）的作者曾嘲笑她们道：

女人的理由与是非永远是一个变形虫，随她们的意思变来变去。譬如当她爱你的时候，她会把你的可爱说得震天响；可是当她不爱你的时候，她立刻又能毫不踌躇地历数你的“十大罪”了。

但是是否对得起别人，女人自己的心理是清楚的，当她发现她有负于人的时候，良心会使她感到不安，于是她便想了一个好办法：首先，她先追忆一两件你对不起她的小事情，然后她把这些小事情加入酵素，而使它们逐渐膨胀起来，直到最后扩大而与她对不起你的事相当甚至超过的时候，她便心安理得地把她自己开脱了！因此在女人的口中，我们永远可以得到两个结论：

一、她永远理直气壮，从不负人；

二、男人永远理屈辞穷，对不起她。",记忆若只服务开脱，就会变成武器,记忆本该帮助人理解过去，但若只挑对自己有利的片段，就会变成攻击和自我开脱的工具。成熟的人要警惕这种选择性记忆，尤其在争执时，更要分清事实、情绪和自保。,记忆;自省;关系
ZB004,《传统下的再白》,003.李敖先生谈女人（语录）.txt,李敖先生谈女人（语录）,"女人一见面：女人一见面，就互相夸对方漂亮，如果实在连千分之一的漂亮可能性都没有，那么她就改夸对方的大衣；如果大衣实在又丑得可以，那么她就庆幸对方买得很划算：——“你真会买东西！在哪里买的？我也去买一件！”（2月17日）

女人相信女人的：女人相信女人的，只有一句话，可惜这句话又是谎话，这句谎话是：“你好漂亮啊！”说这句话的人，明明是说谎话；可是听这话的人，明明知道这句话是谎话，却偏偏要信它。——因为那是女人一生中最不多疑的时候。（2月17日）",虚荣赞美会让双方合谋受骗,有些赞美说的人明知是假，听的人也明知是假，却因为虚荣而共同维持。人生中许多谎话就是这样成立的：不是因为它可信，而是因为双方都从假话里得到了短暂好处。,虚荣;真诚;识人
ZB005,《传统下的再白》,004.灵感零捉.txt,灵感零捉,"一 灵感与老天爷

灵感是一个“现行犯”，当场逃脱后，只好有赖于“天网”。谁说天网疏而不失？老天爷年纪大了！",灵感要当场捕捉,灵感像现行犯，出现时不抓住，过后就只能靠运气追捕。写作、思考和做事都一样，重要的念头来时要马上记录、马上安放；很多好东西不是想不出来，而是放跑了。,灵感;写作;行动
ZB006,《传统下的再白》,004.灵感零捉.txt,灵感零捉,"七 罗织学对避祸学

在彼方工于“罗织学”时，我方不可不精通“避祸学”。

八 安可不读避祸学大纲

没读过《人间世》上我的《避祸学大纲》的人，不可算是现代人。“大人们”读得最仔细，所以，从某些角度说，他们诸位最现代，至少统制技术最现代。",被罗织时要学会避祸,别人精通罗织，你只会正面硬撞，就会把自己送进对方设计好的网里。避祸不是怯懦，而是在恶劣环境中保存行动能力；会自保的人，才有机会继续说话和做事。,避祸;自保;行动
ZB007,《传统下的再白》,004.灵感零捉.txt,灵感零捉,"九 四绝

有大部份时候，攻击就是防御，手段就是目的，今天就是未来，朋友就是敌人。",手段会在极端环境里吞掉目的,当环境紧张到一定程度，人很容易把攻击当防御、把手段当目的。越是如此，越要时时回头检查自己到底在追求什么，否则一场斗争可能只剩惯性，最初的理由反而失踪。,目的;手段;自省
ZB008,《传统下的再白》,004.灵感零捉.txt,灵感零捉,"十二 谎话之果

以为老百姓是傻子的谎话家的“报应”是：虽然谎话很堂皇，可是傻子还是不相信。",谎话把人当傻子，最后会毁掉说谎者信用,谎话家最常犯的错误，是以为听众永远不会判断。话说得再堂皇，若处处低估别人，迟早会把自己的信用耗尽；真正可靠的影响力，不能靠把人当傻子来维持。,信用;谎言;判断
ZB009,《传统下的再白》,004.灵感零捉.txt,灵感零捉,"十三 博学者

你猜全世界读书最多的人是谁？那是在共产党或法西斯式政权下负责“审查”书刊的人。他们同时又是最坚定的人。因为他们虽读了那么多“异端邪说”却丝毫不受影响。",读得多不等于会思想,审查者也可能读遍异端而毫不受影响，这个反讽说明：阅读数量不等于思想能力。书读得再多，若只是为了分类、封存和压制，知识反而会变成制度的零件。,阅读;思想;独立
ZB010,《传统下的再白》,005.论知识人的动向.txt,论知识人的动向,"〔结婚〕仪式……多半是没有意义的，那么你的改革又有什么意义？如果旧的教条没有意义，难道新的教条就有？

我的答复很简单：“当然有！”在旧的传统里面，有许许多多“持之无故”“言之无理”而不能使人心服的霉货，但是经过一些异端与急进者的“推陈出新”“除旧布新”的鼓吹，许多旧的恶习被淘汰了，许多新的规范树立起来了，例如在旧观念里，结婚要“拜天地”，但是当新观念来的时候，新郎新娘甚至相对行礼都没有意义了，这不是“新教条”所具有的意义么？老景说：",新规范要拿理由替代旧习惯,反对旧教条，不是把它拆掉后再立一个无理由的新教条。新规范之所以有意义，是因为它能说清为什么更合人情、更有道理、更能让人心服；改革要用理由替代惯性。,改革;理性;传统
