id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
JJSYJLJ001,蒋介石研究六集,《蒋介石研究六集》自序.txt,《蒋介石研究六集》自序,旧主子的忠诚常敌不过新利益,自序讽刺一些官员从护卫旧主转向讨好新主，说明口头忠诚常随权势转换而改口。人生里不要把别人的效忠宣言看得太重；真正要观察的，是利益改变后他是否仍守同一原则，否则那只是权势旁边的风向。,忠诚;利益;识人
JJSYJLJ002,蒋介石研究六集,《蒋介石研究六集》自序.txt,刘士元配审许案吗？,讲证据的人自己也要经得起证据,附录里批评法官口称凭证据，却在旧案中抹杀卷内资料。人生里最要警惕的不是别人说他尊重证据，而是他在对自己不利的证据面前如何动作；一个原则若只用来要求别人，就还不是原则，只是姿态。,证据;原则;自省
JJSYJLJ003,蒋介石研究六集,001.蒋介石抓住孙中山小辫子.txt,蒋介石抓住孙中山小辫子,共同秘密会变成互相挟持,文中从陶成章案推论孙、陈、蒋之间的隐秘牵连，说明共同做过见不得光的事，日后容易变成彼此的小辫子。人生里不要用黑暗秘密换取短期好处；秘密越大，日后受制于人的可能越高，所谓同盟也会变成挟持。,秘密;合作;自保
JJSYJLJ004,蒋介石研究六集,001.蒋介石抓住孙中山小辫子.txt,蒋介石抓住孙中山小辫子,破格提拔要看背后代价,文章追问蒋介石何以被破格提拔，不把表面赏识当作唯一答案，而去看背后的旧账和牵制。人生里别人突然给你超常位置时，不只要高兴，也要问清楚条件、债务和风险；太便宜的抬举，常常附带看不见的账单。,提拔;代价;判断
JJSYJLJ005,蒋介石研究六集,001.蒋介石抓住孙中山小辫子.txt,蒋介石抓住孙中山小辫子,局面被人接不住时就会反过来绑架你,李敖写蒋介石先安插人手再离开，使黄埔军校局面别人接不了，最后迫使孙中山让步。人生里接手任何项目，都要防止关键节点只绑在一个人身上；当系统离不开某人时，能力就会和要挟混在一起。,组织;依赖;权力
JJSYJLJ006,蒋介石研究六集,002.蒋介石要挖陈炯明心肝.txt,蒋介石要挖陈炯明心肝,正义感不能沦为嗜血语言,文中把剜心肝、挖眼睛这类复仇话语并列，指出所谓革命口号下仍可能藏着封建和残忍。人生里再愤怒也要守住语言的边界；当一个人把正义讲成虐杀快感，他已经不是在伸张原则，而是在放纵自己的阴暗。,正义;愤怒;克制
JJSYJLJ007,蒋介石研究六集,002.蒋介石要挖陈炯明心肝.txt,蒋介石要挖陈炯明心肝,口号先进不等于心智现代,文章讽刺自称国民革命的人却说出残酷复仇的老话，提醒名词换新不代表心智更新。人生里判断一个人或组织，不要只听他使用多进步的词；要看他处理敌人、弱者和失败者时，是否真的摆脱了旧式残忍。,现代性;语言;人格
JJSYJLJ008,蒋介石研究六集,003.孙中山蒋介石与道统.txt,孙中山蒋介石与道统,越神圣的谱系越要查源头,道统一篇层层追查说法如何从个人记述变成钦定年谱，显示神圣谱系常在转述中被加料。人生里越是被包装成不可怀疑的传承，越要回到最早文本；不查源头，就容易把后来人的需要误当成祖宗的原话。,溯源;传统;辨伪
JJSYJLJ009,蒋介石研究六集,003.孙中山蒋介石与道统.txt,孙中山蒋介石与道统,读书要读到别人没翻的原书,李敖说谜团所以能解，是因为他直接精读国民党大员原书，而不只在汇编里找答案。人生里想做出真正判断，不能只看二手摘要和方便材料；肯笨笨地翻原书、对版本、查出处，才会拥有别人没有的眼睛。,读书;原典;方法
JJSYJLJ010,蒋介石研究六集,004.蒋介石与“空中强盗”.txt,蒋介石与“空中强盗”,对立者的材料也可能藏真相,文章从陈纳德回忆里取出国共之外的现场细节，显示真相有时藏在立场并不相同的人手里。人生里搜集事实，不必只找同阵营的材料；对手、旁观者、受益者的记录互相校验，反而更能逼近真实。,材料;真相;交叉验证
JJSYJLJ011,蒋介石研究六集,004.蒋介石与“空中强盗”.txt,蒋介石与“空中强盗”,帮人要看承受成本的是谁,文中写来华助战洋人的待遇和供应，揭开慷慨背后是中国百姓的沉重负担。人生里做慷慨决定时，要问钱、时间和代价由谁承担；拿别人的资源做人情，表面大方，骨子里常是不负责任。,成本;责任;人情
JJSYJLJ012,蒋介石研究六集,004.蒋介石与“空中强盗”.txt,蒋介石与“空中强盗”,外援不是免费的尊严,文章把借外力助战与高规格招待并论，提醒依赖外援会产生财政、身份和心理上的账。人生里需要别人帮助并不可耻，可耻的是不计算代价；真正成熟的求助，是知道自己付出了什么，也知道何时该重新站稳。,外援;独立;代价
JJSYJLJ013,蒋介石研究六集,005.孙中山蒋介石与迁都.txt,孙中山蒋介石与迁都,私心会把制度选择变成权术,迁都一篇写孙中山坚持南京，背后有牵制袁世凯的私心，结果制度问题被权术牵着走。人生里做重大选择时，要分清公共理由和私人盘算；私心一旦披上大义外衣，决定看似宏大，后果却常常短视。,私心;制度;决策
JJSYJLJ014,蒋介石研究六集,005.孙中山蒋介石与迁都.txt,孙中山蒋介石与迁都,不要为一时牵制丢掉长期格局,文章比较南京、北京与建都眼光，指出为了制住一人而改变大局，是把长期格局押给短期算计。人生里很多选择都有眼前对手和长远版图之别；若只想让某人难受，往往会让自己未来几十年都难受。,格局;长远;权衡
JJSYJLJ015,蒋介石研究六集,005.孙中山蒋介石与迁都.txt,孙中山蒋介石与迁都,求安乐的人常得不到安乐,文中借傅斯年的话说明，不求安乐者有时反得安乐，求安乐者反不得安乐。人生里选择太舒服的地方、太稳妥的路线、太没有压力的安排，未必真安全；有时主动面对艰难位置，才是在替未来储备安稳。,安逸;远见;选择
