id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
SXHJ001,李敖随写录后集,《李敖随写录后集》自序.txt,《李敖随写录后集》自序,人生阶段要敢于承认主力转移,一个人走到某个阶段，要敢于承认自己的主力已经转移。过去的锋芒、随写、论战可以是曲终奏雅，但余生若要奔向更大、更持久的作品，就不能永远被旧战场牵住。真正的成熟，是知道什么该收束，什么该成为往后生命的中心。,人生阶段;主力;取舍
SXHJ002,李敖随写录后集,005.每人每年只花二十元买书.txt,每人每年只花二十元买书,读书风气不能只看买书金额,衡量读书风气，不能只看每人花多少钱买书，还要看买的是什么书、读的是什么内容。若钱花在怪力乱神和消遣空转上，数字再好看也不能证明精神生活丰厚。文化不是购买动作本身，而是人把注意力交给了怎样的知识。,读书;文化;判断
SXHJ003,李敖随写录后集,007.如此学术中立！.txt,如此学术中立！,中立不是出尔反尔的遮羞布,一个人若先介入纷争、替双方说话，事后又以“中立”为名双双撤回，就容易害人而不自知。中立不是姿态，也不是怕担责任时的退路；真正的中立要从一开始就保持边界、讲清原则、承担自己发言的后果。,中立;边界;责任
SXHJ004,李敖随写录后集,008.“蒙最高法院判死刑定谳”.txt,“蒙最高法院判死刑定谳”,尊重意愿也要尊重文字姿态,一件事即使程序上尊重了个人意愿，若文件语言仍像官衙代拟、让当事人“蒙”受判决，就会暴露权力姿态的粗糙。制度文明不只在大原则，也在表格、用语和签署细节里；真正尊重人，要连最后一份文字都不把人写低。,尊严;程序;文字
SXHJ005,李敖随写录后集,014.中医解决不了检验问题.txt,中医解决不了检验问题,不能检验的本事最该怀疑,古书传说再神，若放到现实中不能检验，就不能拿来充当可靠本事。诊断、判断、学问都一样，不能只靠故事和权威维持神秘感；越是号称高明，越要接受可观察、可重复、可追问的检验，否则聪明很容易变成骗人。,检验;理性;权威
SXHJ006,李敖随写录后集,016.海上缉私事件.txt,海上缉私事件,判断事情要替对方补全处境,看一场冲突，不能只从自己一方的方便出发，也要替对方把处境补全：任务如何结案、证据是否灭失、人员如何交代。能做这种常理推断的人，比较不容易被单方面说法带走；理性常常从愿意站到另一边问问题开始。,判断;换位;常理
SXHJ007,李敖随写录后集,019.教授以下，大量出笼.txt,教授以下，大量出笼,头衔审查最怕学问不诚实,学术头衔若容许抄袭混过，头衔就不再证明能力，只会奖励投机。一个制度审查人才，不只要看数量、学历和通过率，更要守住诚实的底线；因为知识界一旦默认偷来的著作，连“教授”二字都会变成装饰。,学术诚实;抄袭;头衔
SXHJ008,李敖随写录后集,021.吕佳真勤奋.txt,吕佳真勤奋,热忱要落在可见的工作量里,真正的工作热忱，不是口头表态，而是在高压任务里能长时间专注、吃苦、把清样赶出来。勤奋不是廉价美德，它要有结果承接；当能力、耐劳和完成度合在一起，别人自然看得见一个人的可靠。,勤奋;可靠;工作
SXHJ009,李敖随写录后集,022.己所不信，施之于人.txt,己所不信，施之于人,自己不信的制度别拿来号召别人,最坏的公共行为之一，是明知自己不相信某种制度，却为了战术需要拿它去号召别人。人可以改变主张，也可以阶段性取舍，但不能把制度当玩具、把群众当工具。真正负责任的政治和做人，都要让手段配得上信念。,信念;手段;诚实
SXHJ010,李敖随写录后集,024.四分之一世纪后.txt,四分之一世纪后,为人群做事比为政权做事更站得住,一个人身在体制中，也要分清自己究竟是在为人群做事，还是只是在替某个政权服务。前者可能留下可肯定的贡献，后者往往随着权力变质而失去价值。判断一生事业，不能只看职位成败，更要看它最后服务了谁。,事业;体制;价值
SXHJ011,李敖随写录后集,027.陈翰珍的真面目.txt,陈翰珍的真面目,嘉言懿行不能抵消关键时刻的怯懦,一个人平日节衣缩食助学、说过漂亮话、做过好事，都值得记下；但若到了真正需要承担公义、弹劾不平、面对政治犯苦难时却漫无心肝，这些嘉言懿行就会打折。评价人不能只挑亮点，也要看他关键处有没有胆识。,人格;公义;评价
SXHJ012,李敖随写录后集,031.梁肃戎临别瞎说.txt,梁肃戎临别瞎说,恶法不能靠自我表扬变成保障,一套法律若造成禁书无数、沉冤无数、言论被压迫，就不能因为制定者临别时说它“保障自由”而改名换姓。判断制度要看实际效果，不看自我表扬；越是包装成正义的恶法，越需要被事实拆穿。,法律;事实;自由
SXHJ013,李敖随写录后集,036.西藏人权史料.txt,西藏人权史料,人身自由是人权的底座,谈一个社会的人权，首先要问普通人在法律上和事实上有没有人身自由。若人能被买卖、支配、任意惩罚，其他权利都只是空话。人生判断也一样，任何宏大理想若不先承认人的自由身体和基本人格，就站不稳。,人权;人身自由;人格
SXHJ014,李敖随写录后集,038.六十岁前的出专书计划.txt,六十岁前的出专书计划,大目标要拆成每日定额,真正可执行的雄心，不只写“六十岁前完成多少书”，还要算出每年几部、每部多少字、每天至少定稿多少字。梦想一落到日课，就会从愿望变成工程；能长期推进大事的人，往往赢在把远方拆成今天的一千字。,计划;写作;日课
SXHJ015,李敖随写录后集,042.法官糊涂，无独有偶.txt,法官糊涂，无独有偶,层层过关的错误更说明制度失灵,一份明显违法的裁定若不只出自单个法官，还经过院长审阅仍能生效，问题就不只是个人糊涂，而是层层把关都失守。任何组织都要警惕这种错误：越多人签过的荒唐，越说明流程可能只是形式。,制度;审核;责任
SXHJ016,李敖随写录后集,045.增额立委更不要脸.txt,增额立委更不要脸,权力不能变成合法化的勒索,当握有预算、质询或审查权的人，用制度赋予的工具替自己争待遇、包工程、施压行政，形式合法也可能实质近于勒索。权力最该自我节制，因为它本来是公共信托；一旦拿来为私，就比普通贪婪更坏。,权力;节制;公共责任
SXHJ017,李敖随写录后集,046.扭曲义士.txt,扭曲义士,政治宣传最会把是非改名,一个人的真实选择若被政治需要改名，烈士可以被说成“反共义士”，事实就被宣传吞掉。人生中也要提防这种改名术：名字越响亮，越要追问原始经过；不回到事实，荣誉和污名都可能只是权力贴上的标签。,事实;宣传;荣誉
SXHJ018,李敖随写录后集,047.王小痴死了一周年.txt,王小痴死了一周年,专业失误可能改写一个人的余生,一个有才华的人，能写、能画、能编、能经营，却可能被误诊和医疗错误彻底改变后半生。看人生不能只赞叹个人能力，也要看专业责任多么沉重；他人的一次草率，可能夺走一个人多年积累出来的可能性。,专业责任;人生变故;谨慎
SXHJ019,李敖随写录后集,050.牛仔裤.txt,牛仔裤,洋名不等于洋货，名目不等于本质,一条裤子看起来是洋名洋货，细看却可能只是外销成衣换了名字。生活里许多东西也是如此，包装、品牌、称号常常先声夺人；清醒的人不被名目牵着走，而是追问它实际是什么、价值在哪里。,名实;消费;清醒
SXHJ020,李敖随写录后集,055.转型期中的知识分子嘴脸.txt,转型期中的知识分子嘴脸,知识分子最怕跟着风向缩小视野,环境开放后，批评风险变小，知识分子本该走出更宽广的言论道路；若反而什么都迎合流行政治、迎合大众口味，便只是换一种懦弱。真正的知识责任，是在大家都谈窄处时仍能把问题谈宽。,知识分子;视野;勇气
SXHJ021,李敖随写录后集,063.《中国时报》的浑蛋社论.txt,《中国时报》的浑蛋社论,执法者不能把修法权抢来自己用,法律不好，可以推动修法；但执法者不能因为觉得法律碍事，就自行越过程序。角色边界是制度的底线：修法者有修法者的责任，执法者有执法者的限制。若以正义之名恶性违法，伤害往往比恶法本身更大。,法律程序;角色边界;正义
SXHJ022,李敖随写录后集,063.《中国时报》的浑蛋社论.txt,《中国时报》的浑蛋社论,勇气不能替违法买单,一个人表现出不畏强权的姿态，并不自动证明他做的一切都合乎正义。公众很容易被“英雄气概”感动，却忘了检查具体行为是否合法、是否伤害权利。勇气值得敬重，但勇气不能成为违法的免罪牌。,勇气;法律;判断
SXHJ023,李敖随写录后集,074.政治作用的精神病院.txt,政治作用的精神病院,病名不能成为整人的工具,精神病院若被拿来处理得罪当道的人，病名就会从医疗判断变成权力工具。面对被贴上“病人”“流氓”标签的人，最需要的不是立刻相信标签，而是查清程序、证据和利益关系。社会越文明，越不能让诊断替迫害开门。,标签;权力;程序
SXHJ024,李敖随写录后集,076.立法院的怪力乱神.txt,立法院的怪力乱神,迷信一进权力场，判断就会变形,风水、作法、避邪若只是私人癖好，伤害还有限；一旦进入国会、选战和公共决策，就会把严肃事务拉向怪力乱神。掌权者越有影响，越该把判断交给事实和制度，而不是把办公桌、门向和法术当成治理方法。,迷信;权力;理性
SXHJ025,李敖随写录后集,080.包公的矛盾.txt,包公的矛盾,真正的公道常在挣扎后选择,包公的可贵，不在于一开始毫无冲突，而在于夹在权势与弱者之间，最后仍选择支持争公道的一边。人不必假装自己没有犹疑，关键是犹疑之后站到哪里。真正的正直，常常是在内心拉扯后仍做对的选择。,公道;选择;正直
SXHJ026,李敖随写录后集,079.在光华商场书肆.txt,在光华商场书肆,朋友也可能替你修剪成无害形象,所谓朋友若为了让一个人显得与权力协同一致，删改日记、年谱和旧稿，就等于用纪念之名改造真相。保存一个人的思想，不能只靠友人善意，更要靠原始材料和可查证版本；形象太整齐时，尤其要小心被修剪过。,史料;友谊;真相
SXHJ027,李敖随写录后集,082.收到章太炎字.txt,收到章太炎字,批评若有学问，锋芒才耐看,章太炎借古诗抒愤，连骂人都骂得学问毕现；这提醒人，尖锐不等于粗糙。真正有力量的批评，背后要有典故、考证、判断和表达的功夫。只有情绪的锋芒很快钝掉，有学问支撑的锋芒才会留下。,批评;学问;表达
SXHJ028,李敖随写录后集,097.买张伯英、章太炎法书.txt,买张伯英、章太炎法书,识货本身就是谈判力量,收藏能谈到好价，不只是因为愿意出钱，更因为看得懂、说得出、让对方知道你是内行。许多交易和合作都一样，真正的底气来自判断力；懂行的人少被包装牵着走，也更容易把价值谈回合理位置。,识货;谈判;判断力
SXHJ029,李敖随写录后集,101.一中老同学.txt,一中老同学,老来用功最见底子,一个人到老还每天复习外文、花半小时读经典，说明用功不是年轻时求名的姿态，而是长期习惯。学习若只靠考试和职位推动，退休后就会松散；真正有底子的人，把读书当日常，不靠外界催促也继续磨自己。,学习;老年;习惯
SXHJ030,李敖随写录后集,102.有关高山族与性问题的人权报告.txt,有关高山族与性问题的人权报告,保护弱者要看见法律之外的障碍,法律写着可以申诉、可以撤销监护、可以辅导安置，并不表示弱者真的走得到那里。恐惧、暴力、毒品控制、文化压力都会让受害人裹足不前。真正保护弱者，要把这些现实障碍也算进去，而不是只满足于条文存在。,弱者保护;法律;现实
SXHJ031,李敖随写录后集,110.饮食八戒.txt,饮食八戒,自律从身体习惯开始落地,戒烟、戒酒、戒茶、戒咖啡，乃至戒糖，看似只是饮食小事，其实是在训练自己不被惯性牵着走。人若连入口之物都能设界限，就更容易在别处守住界限。自律不是口号，常从最日常的身体习惯开始。,自律;身体;习惯
SXHJ032,李敖随写录后集,113.视野问题.txt,视野问题,视野再宽也要承认死角,博学可以把视野撑得很宽，但宽并不等于无所不见。承认自己仍有死角，不是削弱自信，而是让自信不变成盲点。真正好的见识，一边知道自己看得多，一边也知道世界永远有没被自己看见的角落。,视野;自知;博学
SXHJ033,李敖随写录后集,115.戒之在失.txt,戒之在失,越到晚年越要戒怕失去,人老了常被提醒要戒贪得，其实怕失去也是同一件事的变相：把钥匙、财物和控制权抓得越紧，心越被不安占住。晚年真正的安稳，不是把所有东西绑在腰上，而是学会减少占有恐惧。,晚年;得失;放下
SXHJ034,李敖随写录后集,128.胡基峻.txt,胡基峻,不要让追新闻耗掉大好时间,长期追新闻会形成习惯，事情停了，人却还每天忙个不停。新闻能提供信息，也最会吃掉主力时间；若一个人的本行、才学和深功夫被即时消息牵着跑，久了就会用忙碌替代真正产出。,时间管理;新闻;主力
SXHJ035,李敖随写录后集,130.中共的人权论.txt,中共的人权论,生存问题会让自由理想失去着力点,贫困、疾病、饥饿和文盲没有解决时，许多基本自由对普通人就像水中月、镜中花。谈权利不能只在高处谈价值，也要看人有没有安居乐业、受教育和发展自己的条件；自由若不落到生活地基上，容易悬空。,人权;生存;地基
SXHJ036,李敖随写录后集,140.美国人权三重标准.txt,美国人权三重标准,标准不统一，正义就会变成工具,同样是人权问题，遇到自己说内政，遇到盟友就沉默，遇到对手才高举原则，这种三重标准会让正义语言失去信用。做人做事也一样，原则若只用来要求别人、不用来约束自己，最后就只是策略，不是良知。,原则;双重标准;良知
SXHJ037,李敖随写录后集,094.从卧游到梦游.txt,从卧游到梦游,纸上功夫深了也能扩张经验,足不出户并不必然贫乏，若纸上作业足够详尽，地图、历史、文字和想象会把远方带进心里。读书到熟处，卧游甚至会转成梦游。经验不只来自脚步，也来自长期认真地在纸上抵达。,读书;想象;经验
SXHJ038,李敖随写录后集,142.夜读之乐.txt,夜读之乐,不适也能转成可用时间,头痛醒来本是坏事，却可以变成六小时夜读和分类的机会。人生不可能等到身体、环境、心情都完美才做事；有时最好的办法，是把不适中还能使用的部分拿回来，让损耗变成一点收获。,读书;逆境;时间
SXHJ039,李敖随写录后集,147.彭明敏“不惜给人利用”.txt,彭明敏“不惜给人利用”,为了理想被利用，也要先看清代价,“只要有助于民主，别人要我做什么都做”，听来慷慨，却也提醒人：公共理想中常有被利用的风险。愿意承担是一回事，失去判断又是另一回事。真正成熟的投入，是知道自己可能被利用，仍保留辨别和底线。,理想;利用;边界
SXHJ040,李敖随写录后集,150.赖宪沧.txt,赖宪沧,守住边界也能表达情谊,不参加婚丧喜庆是个人原则，但不等于冷漠；提前带礼祝贺，既守住自己的生活边界，也没有亏待老朋友的情分。人与人相处不必总在习俗和断绝之间二选一，成熟的关系能容纳有边界的温情。,边界;友情;人情
SXHJ041,李敖随写录后集,158.金兰俗务尾声.txt,金兰俗务尾声,把麻烦顺势变成脱身机会,邻里俗务和胡闹本来耗神，但若能借它写清道理、设好条件、顺势交棒，也能把麻烦变成练笔和脱身的机会。很多困局未必只能硬扛；看准力点，就力使力，有时反而能从烦事里退出主位。,处事;脱身;顺势
