id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
TZLAYL001,《挑战李敖——敖语录》,001.1999年10月.txt,1999.10.4,公开说话就要承受被骂,一个人只要进入公开表达，就不可能只遇到理解和掌声。讲演、网络、电视乃至身后评价，都会有人误解、攻击或借题发挥；若想说出有锋芒的话，就要把被骂看作公共发言的成本，而不是停止发言的理由。,表达;批评;承受
TZLAYL002,《挑战李敖——敖语录》,001.1999年10月.txt,1999.10.14,敢承担性格的代价,每个人都有缺点，关键不只是改掉多少，也在于是否看清它和自己的关系。若别人称作缺点的东西，其实来自诚实和判断，就不必急着伪装成圆滑；人要有能力审视自己，也要有胆量承担自己真正认同的性格。,自知;性格;承担
TZLAYL003,《挑战李敖——敖语录》,001.1999年10月.txt,1999.10.25,修正要发生在还能补救时,真正的忏悔若总拖到最后一刻，常常已经无法修复什么。人最怕把错误坚持成身份，把不悔改误认为有骨气；能在还活着、还影响别人、还来得及补救时承认错误，比失势后的姿态更有价值。,忏悔;修正;人格
TZLAYL004,《挑战李敖——敖语录》,001.1999年10月.txt,1999.10.26,没有可信度的道歉只是表演,道歉若只是为了过关，而说话的人和听话的人都不相信，它就不再是修复关系，而只是仪式。真正的道歉要让事实、责任和改变站得住；若只拿漂亮话填补裂缝，裂缝仍在，只是被一层不可信的语言盖住。,道歉;诚信;关系
TZLAYL005,《挑战李敖——敖语录》,002.1999年11月.txt,1999.11.1,代沟常藏在对工具的信任里,代沟不一定表现为价值观争吵，有时只是对工具和方法的信任不同。年轻人把机器结果当作自然，年长者还要亲手复核才放心；理解代沟，不能只笑谁落伍，而要看每代人曾经把安全感建立在什么经验上。,代沟;工具;理解
TZLAYL006,《挑战李敖——敖语录》,002.1999年11月.txt,1999.11.2,正视问题才有入口,正视问题不保证立刻解决问题，但不正视问题一定会把门关上。许多人怕痛、怕难看、怕承认责任，于是绕开现实；可现实不会因为被回避而消失。清醒面对，是一切解决办法的入口。,问题;现实;行动
TZLAYL007,《挑战李敖——敖语录》,002.1999年11月.txt,1999.11.8,选择者也要承担结果,坏结果不只属于台上的人，也常常反映台下选择者的水准。一个群体若长期选出低劣代表，不能只把责任推给代表本身；人生里的许多关系和制度也是如此，选择本身就是参与，参与就要承担后果。,选择;责任;判断
TZLAYL008,《挑战李敖——敖语录》,002.1999年11月.txt,1999.11.15,真话就是最好的好话,好话若只是讨人喜欢，未必真的对人有益；真话虽然刺耳，却可能是最负责任的好话。说话的人不必把诚实包装成坏意，也不必用奉承冒充善意；能把真话说清楚，是比讨好更高的沟通标准。,真话;沟通;诚实
TZLAYL009,《挑战李敖——敖语录》,002.1999年11月.txt,1999.11.17,做成不可能最快乐,人生最深的快乐，常来自突破自己以为做不到的地方；其次才是突破别人以为你做不到的地方。前者改变自己对自己的认识，后者改变别人对你的判断；真正值得追求的成就，先要让自己心里的边界后退。,突破;快乐;成长
TZLAYL010,《挑战李敖——敖语录》,002.1999年11月.txt,1999.11.18,正义不能等天掉下来,若自己不肯行动，就不要把公理正义寄托给抽象的天道。许多该做的事不会自动发生，许多该纠正的错也不会自行消失；人要主持正义，不能只等一个更高力量替自己出手。,正义;行动;责任
