id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
LAMS001,李敖秘密书房,001.秘密书房泄密了.txt,秘密书房泄密了,书房不是摆设，是成长的痕迹,李敖介绍秘密书房时，不把它当成炫耀空间，而说它记录了自己知识成长的历史。人生真正有价值的收藏，不是摆给别人看的排场，而是能看出你怎样学习、怎样追问、怎样一步步变成现在的自己。,书房;成长;知识
LAMS002,李敖秘密书房,001.秘密书房泄密了.txt,秘密书房泄密了,秘密靠长期积累，不靠空头堆书,李敖说书房里的秘密是辛辛苦苦累积起来的，不是空头买一堆书摆在那里。人生的底气也一样，不靠装饰和数量，而靠长期搜集、消化、使用；没有被你用过的东西，再多也只是背景。,积累;使用;底气
LAMS003,李敖秘密书房,002.秘密书房秘密宝.txt,秘密书房秘密宝,工具要为产出服务,李敖展示自己写作时不断更换毛笔、钢笔、原子笔和签字笔，原因是写作量大，需要让手和脑保持可持续。人生做事不要迷信某一种工具，真正重要的是产出；工具若能帮你持续完成工作，就值得保留和调整。,工具;写作;产出
LAMS004,李敖秘密书房,003.书房搜秘(1).txt,书房搜秘(1),新闻背后，要会串联旧知识,李敖看到巴拿马运河移交新闻，立刻把它和书房中的历史资料、罗斯福和国际政治串联起来。人生看新闻和现实，不要只停在当天消息；能把眼前事接到旧知识里，判断才会有深度。,新闻;串联;知识
LAMS005,李敖秘密书房,004.书房搜秘(2).txt,书房搜秘(2),认清条件，也是一种清醒,李敖说有些人到他的书房后，发现自己一辈子也做不成那样的藏书家，反而觉醒了。人生不是所有梦想都要硬追，知道资源、时间和性格条件在哪里，适时调整方向，比空耗在幻想里更聪明。,清醒;条件;选择
LAMS006,李敖秘密书房,005.书房搜秘(3).txt,书房搜秘(3),学习强敌长处，才有自强入口,李敖讲鸦片战争后中国人明白要“师夷长技以制夷”。人生遇到强者，不要只剩怨恨或自尊受伤；能看清对方强在哪里，并把长处学回来，才是把挫败变成力量的开始。,学习;自强;强敌
LAMS007,李敖秘密书房,006.书房搜秘(4).txt,书房搜秘(4),书能把人的境界打开,李敖说人在广大的书和知识里，能够上天下地、独与天地精神往来，境界会变高、变深、变远。人生读书不只是拿信息，而是扩充精神活动的半径；书读深了，人就不会只被眼前小事困住。,读书;境界;精神
LAMS008,李敖秘密书房,007.李敖现宝.txt,李敖现宝,知识分子有时也要成为行动者,李敖讲郑成功时，借“不要做没出息的知识分子，要做行动的人”来赞美真正的战士气。人生不能永远停在评论、感叹和书斋里；到关键时刻，知识要转成行动，才算没有辜负判断。,行动;知识分子;担当
LAMS009,李敖秘密书房,009.印第安式礼物.txt,印第安式礼物,好收藏要能放手做好事,李敖谈艺术收藏时说，精于收藏的人在乎曾经拥有，不一定在乎拥有多久；有度量的人甚至能在有生之年把它变卖去做慈善。人生对物的占有若不能转成更大的善，只会把人困在自己的柜子里。,收藏;放手;慈善
LAMS010,李敖秘密书房,012.你不知道的李敖.txt,你不知道的李敖,好问题暴露求知的心态,李敖保存演讲现场听众的问题，因为好的问题本身就发人深思，能看出提问者的求知心态。人生不要只崇拜答案，提问能力同样重要；能问到关键处，说明你已经在接近真正的问题。,提问;求知;思考
LAMS011,李敖秘密书房,012.你不知道的李敖.txt,你不知道的李敖,即席回答练出真实反应,李敖说现场答问最大的特色是即席，问题一来，当场就要答，没有太多准备时间。人生很多能力不是在排练中显现，而是在现场压力下显现；平日积累越厚，即席反应越不慌。,即席;反应;积累
LAMS012,李敖秘密书房,014.关于宗教的看法.txt,关于宗教的看法,不懂的现象，别急着迷信解释,李敖谈宗教和自然现象时指出，过去许多迷信解释来自当时不了解，所以产生错误讯息。人生面对未知，最危险的是急着用神秘答案填空；承认暂时不懂，继续寻找证据，反而更接近智慧。,未知;迷信;证据
LAMS013,李敖秘密书房,014.关于宗教的看法.txt,关于宗教的看法,相信自己，胜过依赖虚无安慰,李敖答复宗教信仰问题时说，自己是聪明、智慧、相信自己的人，不信虚无缥缈的宗教。人生需要精神支撑，但最可靠的支撑应先来自清醒的头脑、独立的判断和自己能承担的行动。,自信;宗教;独立
LAMS014,李敖秘密书房,022.你不知道的鲁迅(1).txt,你不知道的鲁迅(1),人物定位要从政治神话里拉出来,李敖谈鲁迅时说，他在中国被政治原因错误定位，需要用资料重新看。人生评价人物，不要只接收时代给出的神像或标签；把人从宣传里拉出来，才可能看见他的长处、短处和真实位置。,人物评价;政治神话;真实
LAMS015,李敖秘密书房,022.你不知道的鲁迅(1).txt,你不知道的鲁迅(1),细心读书，照片也能成为证据,李敖根据旧画报中的照片来校正对鲁迅的看法，并借此说明自己读书细心。人生做判断时，不要只依赖大叙事；一张照片、一行说明、一处细节，都可能成为推翻成见的证据。,细节;证据;读书
LAMS016,李敖秘密书房,024.你不知道的鲁迅(3).txt,你不知道的鲁迅(3),暂时吹捧，多半不等于长久真相,李敖说某些人物合作和吹捧是暂时的、政治性的。人生面对赞美和联盟，不要立刻当成永恒关系；许多热闹来自局势需要，等条件一变，真相和立场才会露出来。,赞美;政治性;真相
LAMS017,李敖秘密书房,025.你不知道的胡适(1).txt,你不知道的胡适(1),历史人物的影响不会自动过去,李敖说胡适这类人物并没有过去，他们的错误、想法和聪明语言一直流传到现在。人生读历史，不是去参观死材料，而是看哪些观念仍在影响今天；看见延续，才知道历史还活着。,历史;影响;观念
LAMS018,李敖秘密书房,028.你不知道的胡适(4).txt,你不知道的胡适(4),做学问要有笨功夫,李敖借胡适的话强调，做学问和做人要有笨功夫，宁可基础繁复扎实，不要好高骛远。人生真正可靠的本事，常来自慢、细、重复和基础；太爱巧法，容易赢了速度，输掉厚度。,笨功夫;基础;学问
