id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
ZGMXXY001,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,善名不能替代判断,李敖从割股故事里看出，最危险的伤害往往不是以恶名出现，而是披着孝、诚、节烈这类善名进门。人生判断一件事，不能只听它喊什么道德口号，还要看它实际让谁受苦、让谁得利、让谁被迫拿身体和尊严付款。,判断;道德;清醒
ZGMXXY002,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,道德越响，越要问代价,割股被说成至孝时，代价却常由妇女和弱者承担。人生遇到被捧得很高的德行，不妨先问一个朴素问题：它要求谁痛、谁流血、谁沉默？不能回答这个问题的道德，多半不是道德，而是压力。,代价;压力;弱者
ZGMXXY003,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,古老招牌也要接受检验,李敖追溯医巫不分，说明一个传统再古老，也不能因此免于常识和证据的审查。人生里有些权威靠年代、祖传、师承吓人，越是如此，越要问它能不能被验证；古老不是可靠的同义词。,传统;证据;权威
ZGMXXY004,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,常识是荒诞的第一道门槛,割肺、割肝而不死，病人入口即愈，李敖先用基本医学常识挡住这些故事。人生不必每次都等专家报告才敢怀疑；当一个说法先撞碎常识时，常识就是最早、也最省力的一道防线。,常识;怀疑;辨伪
ZGMXXY005,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,大样本会拆穿传说,李敖不满足于骂一两件荒唐事，而是把大量割股材料排成表，统计来源、地区、对象、部位和结果。人生研究问题也一样，少数故事容易煽情，大量样本才会显出结构；把材料摆开，传说就不容易装神。,方法;统计;结构
ZGMXXY006,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,套话越整齐，越像加工,地方志里反复出现“入口即愈”一类公式化叙述，正是李敖怀疑它们的理由。人生读材料，最怕被整齐漂亮骗住；许多故事越像从一个模子倒出来，越说明它们可能先服务于教化，再服务于事实。,叙事;事实;辨伪
ZGMXXY007,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,难看的记录常更接近真相,比起神效故事，割股后的伤亡和痛苦更能让李敖相信，因为它们不替美德粉饰。人生面对一堆材料时，不要只看顺耳的成功叙事；那些不合宣传口径、让人尴尬的数据，往往更靠近真相。,真相;数据;诚实
ZGMXXY008,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,贫穷会把荒谬压成选择,割股故事里常藏着请不起医生、买不起肉、求药无门的处境。人生看荒唐行为，不只要批判观念，也要看物质困境怎样把人推过去；贫穷不使迷信变正确，却能解释它为什么有市场。,贫穷;处境;迷信
ZGMXXY009,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,家庭伦理不能把弱者当耗材,李敖注意到割股压力常落到媳妇、女儿和年轻女性身上。人生经营家庭，不能把孝顺、和气、牺牲变成对弱者的单向索取；一个家的伦理若总要求最没有权力的人受苦，它就已经坏了。,家庭;弱者;边界
ZGMXXY010,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,警惕把风险推给你的专家,割股常由庸医、方士或民间偏方把责任推到家属身上，治不好病，却能逼人用身体下注。人生遇到所谓专家，若他只会要求你付出不可逆代价，却不承担可检验责任，就要赶快停下来。,专家;责任;风险
ZGMXXY011,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,奖励会制造行为,李敖统计许多割股者受旌表、赐物、免役或地方赞扬，指出制度不是旁观者。人生设计奖惩时要特别小心：你奖赏什么，别人就会学什么；若奖的是痛苦表演，社会很快会把伤害当成竞赛。,制度;奖惩;行为
ZGMXXY012,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,旌表一人，也可能羞辱众人,韩愈反对表彰割股，因为若它真是常道，没做的人就都成了不孝；若它伤义，又不该奖励。人生中很多榜样工程也有这种陷阱：树起一个极端样板，等于把普通人的正常生活打成亏欠。,榜样;常道;分寸
ZGMXXY013,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,不要把自伤包装成高尚,李敖批判的不是照顾亲人，而是把毁伤身体当成更高级的孝。人生当然需要承担和牺牲，但牺牲若变成伤害自己的竞赛，就该重新设限；真正可靠的爱，是长期照护，不是一次惊人的自毁。,牺牲;身体;爱
ZGMXXY014,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,有害德行一旦竞赛，就会升级,从割股到割肝，再到杀子，李敖看到的是有害德行的升级逻辑。人生里有些事开始只是表态，后来变成互相加码；越早看出这种竞赛，越早退出，才不会被逼到更荒唐、更残酷的一步。,加码;恶习;止损
ZGMXXY015,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,脑中的旧世界最难改朝换代,李敖说制度变了，人的脑袋里却可能还是旧中国，所以民国以后仍有人赞美割肉疗亲。人生改变自己也一样，换环境、换名词、换时代都不够；真正难的是把旧判断从脑子里清出去。,观念;更新;时代
ZGMXXY016,中国迷信新研,001.中国女人割股考.txt,中国女人割股考,研究坏传统也要精确,李敖越厌恶割股，越把材料、数字和出处做细。人生批判自己反对的东西，也不能靠情绪偷懒；越是坏传统，越要把它查清楚、说准确，这样批判才有力量，不只是发泄。,研究;批判;准确
ZGMXXY017,中国迷信新研,002.中国男人割股考.txt,中国男人割股考,两种道德打架时，先问哪种护人,男人割股让“不敢毁伤”和“大孝救亲”相互冲突，李敖借此看见传统伦理的两难。人生碰到两套道德都说自己正确，不要急着选更响亮的一方；先问哪一方更保护真实的人、更少制造伤害。,伦理;冲突;护人
ZGMXXY018,中国迷信新研,002.中国男人割股考.txt,中国男人割股考,明知不对还歌颂，是伪善的开始,许多读书人理论上知道割股不合经典，遇到具体故事却照样写诗作文称颂。人生最常见的软弱，不是完全无知，而是明知有问题仍随俗叫好；这种叫好会把错误拖得更久。,伪善;从众;勇气
