id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
WCE001,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,"先看什么是“刑”。法学家们说刑是法律中的名目，却不知道刑远在法律之前就出现，同时远在法律之外逍遥着。我们看不到殷商的法律，却看到殷商的刑罚，我们现在用的字，像“执”字、像“囚”字、像“圉”字，都是甲骨文中吓人的字。“执”是用刑具抓人，“囚”是抓到人放在牢里，“圉”是放在牢里还挂上手铐脚镣。从原始的意义来说，刑不是法律的名目，而是无法无天的名目。后来法律出来，把刑开始文明分类，摩登的分法是：一、生命刑（死刑——电椅、绞架、枪毙），二、自由刑（徒刑、拘役、假释等），三、财产刑（罚金、易服劳役、没收），四、资格刑（褫夺公权）。以上四类，比起固有文化来，形式上人道，实质上有的也难说。例如古代的自由刑里有“流刑”，流刑是“摒诸四夷而不与同中国”，就比较意义上说，很像“驱逐出境”，是叫你捣乱鬼出境而不是“限制出境”。所以，复兴中华文化，若不是口号，就该复兴“流刑”，使流刑流行起来。

身体刑在执行方面，倒多少有今古之分。现代派偷偷摸摸，古典派却光天化日，光天化日到公然立法为之的程度。中国古代的身体刑，修理面极大，甚至在生命刑上也大做手脚，使死刑变得花样百出。古代法律上大致把刑分“墨”、“劓”、“刖”、“宫”、“大辟”五种，叫做“五刑”。前四种是纯身体刑，后一种是死刑（“大辟”）附加或不加身体刑。不加身体刑的，一般是斩（杀头），身首异处，一了百了。由于中国人忌讳身首异处，喜欢全尸，所以别开死面，死刑出了优待。优待又分“公优待”和“私优待”，公优待是赐死（绞死或强迫自杀、刎颈、服毒之类）；私优待是买通刽子手，把人头还给家人，找皮匠再和尸体缝在一起（这种皮匠，只缝三针，就可复原，是专门人才，不是普通修皮鞋的）。

除了杀头以外，其他的死法就开始耍花样。像“枭首”（头挂高竿。传说是黄帝对付蚩尤的方法，资格自然最老。也是《法门寺》刘瑾的方法）、像“腰斩”（拦腰一刀。受刑人要“解衣伏质”，质是大铁砧，上面有铡刀，类似法国的断头台。但该叫断腰台。汉朝张苍被腰斩，解衣露出一身白肉，人人看了，觉得可惜）、像“磔”（大卸八块至N块。裂其肢体而杀之，伍子胥的死法）、像“车裂”（五马分尸。秦始皇对付妈妈情夫的方法、商鞅的死法）、像“凌迟”（杀千刀，千刀万剐。《水浒传》王婆的死法、袁崇焕的死法）……这些还算是法有明文的。至于法律以外的，那就更千奇百怪，像“烹”、“镬烹”、“大镬”、“肆”、“醢”、“菹醢”、“焚如”、“笞杀”、“棒杀”、“鞭杀”、“长锯”、“剉碓”、“污潴”、“枭菹”、“脔噉”、“殊死”、“凿颠”、“囊扑”、“投高崖”、“射鬼箭”、“生瘗”、“炮掷”、“支解”，“锁头拉死”等等等等，无法无天，写也写不完。

有法有天又怎么样呢？还不是花样十足！例如依法同叫“腰斩”，秦朝的就有花样。秦朝的腰斩要先“具五刑”，具五刑的意思是“五刑具全”，腰斩以前先来“墨”、“劓”、“刖”、“宫”。又如元朝死刑只有斩和凌迟，但奴婢杀主人，就要先来“具五刑”的花样。",刑罚先受法理约束,刑罚如果只是权力先抓人、先伤身，再替自己补上法律名目，就不是正义而是整人技术。判断制度文明程度，不能只看惩罚有没有条文，更要看它是否把人的身体、自由和程序当回事；法理管不住的刑罚，穿上法律外衣也仍是暴力。,法治;刑罚;身体
WCE002,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,在上面大分类以外，有一种叫“身体刑”或“体刑”或“肉刑”的，在摩登的法律条文中是禁止了，虽然事实上，全世界许多极权国家还日新月异的流行着。这里说日新月异，是说极权国家虽然在自由思想上大落其伍，但在专制道具上却超越前进，并且完全合乎最新的“科学方法”。从希特勒式的招供药丸，到斯大林式的浑身通电，这是古人们再也发明不出来的科学花样。何况还有现代的内科医生一旁伺候，保证可使任何人死去活来到极限境界而不致暴毙，这比古人修理专家动辄使人死去而不能活来的笨手笨脚，的确高明万分。何况“科学方法”还有不落痕迹的妙用，用之则行，舍之则藏，干净利落，证据完全没有，煞是厉害。《孟子》里说“威武不能屈”，《正气歌》里说“鼎镬甘如饴”，但把孟夫子交给希特勒、文天祥交给斯大林，老希老斯祭起“科学方法”修理老孟老文，不但文天祥可以把知道的都说出来，孟夫子还可以把不知道的也都说出来，外加检举文天祥是蒙古间谍！,技术进步不等于文明进步,现代手段可以把折磨做得更隐蔽、更科学、更无痕，但这不是文明，而是暴力升级。一个社会越会使用技术，越要警惕技术被拿来消灭证据、延长痛苦、包装残忍；真正的进步，是减少施暴的权力，而不是改良施暴的方法。,技术;文明;暴力
WCE003,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,"至少我们知道，有一个中国人，从此脱离苦海，体有完肤了，就是缇萦的父亲。别人呢？可真难说。为什么？因为——肉刑并没废！

没废？汉文帝扯谎吗？倒也不是。《史记》第十卷“孝文本纪”说汉文帝看到陈情书后，“怜悲其意”，乃下诏表示：古代不来肉刑，老百姓少犯法；现在肉刑之下，反倒一犯再犯，其咎“乃朕德薄而教不明欤？吾甚自愧”。最后决定“其除肉刑”。可见不是说着玩的。

但是，事实上，统治者突发慈悲下的任何德政，在冷静下来切实兑现的时候，往往就不是那么一回事。第一、汉文帝自己就首先打了折扣，他宣布“其除肉刑”，可是宫刑例外。意思是说，字可以不刺、鼻子可以不削、脚可以不切，可是生殖器还是要割的。为什么？大概因为有伤风化，废了是不行的。

第二、所谓“其除肉刑”，并不是不跟你算账了，账还是要算的。《史记》只写到“其除肉刑”，《汉书》却补足“其除肉刑，有以易之”。易了什么？易了不再是身体刑吗？不是。易的还是肉刑，一种新确定的肉刑。以墨刑来说，墨刑易为“髡钳，为晨旦、舂”。“髡”是削去头发，“钳”是脖子上戴上铁圈，“晨旦”是男犯人白天守寇虏，晚上筑长城；“舂”是女犯人磨米，每人要这样做五年。以劓刑刖刑来说，劓刑易为“笞三百”，“笞”是用竹子打屁股（女人屁股不好给人看，改为打背）；刖刑易为“笞五百”（但以“切左脚趾”的罪为限。“切右脚趾”的罪，反倒要从重易为死刑）。虽然还不脱皮肉受苦的身体刑，但总算不切不割，落个血肉相连下场。表面上看，该是不幸中的大幸，感谢政府德政无比，可惜的是，毛病就出在这儿。因为“笞”这种刑，看来轻，实际一点也不轻，反倒重得要命。常常笞一阵，人已气绝了。研究报告是：“外有轻刑之名，内实杀人！”“文帝乃重刑，非轻之也！”

看到了吧？统治者不发慈悲的时候，老百姓虽然缺鼻子掉脚，满脸方块字，可是总还留住一条老命；统治者一乱发慈悲，老百姓却连一条老命也保不住了！

大慈悲家汉文帝德政的缺德，很快就被他的继承人汉景帝看出来了。景帝一上台，就宣布开幕大优待，笞五百的，六折优待，改为笞三百；笞三百的，六七优待，改为笞二百。于是普天同庆，举国试行，但行了十二年，笞死的还是累累不绝。景帝又下诏说：“看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！”于是再来期中大减价，笞三百改为六七折笞二百，笞二百改为对折笞一百，特别还规定了执行细节，限制竹子的长宽厚，削平竹子的节，并且禁止打手换手，这样愈打愈累，愈累愈轻，挨打的勉强可活命，修理人的也不容易乘机勒索。尽管这样，老百姓还是吃不消，还是要求“求求你别再宽大了，还是恢复肉刑干脆”。但是，不行，打上瘾来了。两千年下来，汉文帝做仁君，老百姓挨揍。什么五刑八刑九刑，只是名亡不亡的分别，实总是存，只是明暗多少而已。汉文帝以后，墨刑没有了吗？照旧有。如果没了，《后汉书》朱穆为什么要“黥首”？南北朝宋明帝为什么要赐黥两颊？唐末朱全忠为什么要文面？宋朝为什么要刺配？辽朝为什么下吏杖黥？元朝为什么赦囚黥面？明朝为什么要刺臂？清朝为什么要照律刺字？……劓刑没了吗？照旧有。如果没了。《后汉书》显宗孝明帝纪的注里怎么说？金朝“劓刵以为别”怎么说？元朝整人耳朵怎么说？明朝三令五申禁止怎么说？清朝军中穿耳鼻怎么说？……刖刑没了吗？照旧有。如果没了，《后汉书》明帝章帝的诏书里指的什么？南北朝宋明帝去人脚筋指的什么？唐太宗时断右趾指的什么？唐肃宗时绝钻指的什么？元朝时殴西番僧截其手指的什么？明朝厂狱大刑指的什么？清朝除割脚筋之刑指的什么？……

上面随手写出的这些固有文化绵延不绝的传统，哪一行不证明了统治者大发慈悲以后，后果实堪怀疑？看到汉文帝的折扣式慈悲和汉景帝的慈悲式折扣，在形式上，你必然以为汉景帝更慈悲，其实你全错了，汉景帝是一个最残忍的人。历史上说他是贤君，但照《容斋随笔》的考证，“则刻戾忍杀之人耳”！你别傻了！",德政要看落地后的代价,统治者一句废除恶法，若换来的只是更重的替代惩罚，慈悲就可能变成漂亮招牌。看一项改革，不要只听它宣布时多仁厚，要追问执行后谁受益、谁受苦、旧恶是否换了名字继续存在。,改革;制度;代价
WCE004,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,"照现代眼光看，缇萦是一个人，淳于意是一个人，淳于意犯了刑事罪，该罚的是淳于意本人，而不是其他任何人。其他任何人，纵使一厢情愿，也不能代他挨罚。做女儿的，愿意自己挨罚，“以赎父刑罪”，自然也不例外。

但这只是现代的看法，古代就完全不一样。中国古代是显明的父权社会，父亲的父字，古代的写法是（金文大篆）。

上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。

做父亲的，既然如此大权在握，相对的，做子女的，自然也就“此身非我有”，而无异成为父亲的一项财产。子女并不属于他自己，而属于父亲的家族，他本身不是一个“单位”，他只是家族的一项“动产”。

子女的地位，如此“无我”，于是麻烦来了，麻烦不是父亲对内拿个棒子，行使权力，而是对外闯祸，被人拿个棒子追杀，做子女的，该怎么办？

以韩信为例。韩信以所谓叛乱罪被处死的时候，他的子女，照现代标准，只是被“列管”、被“特别注意”而已，但在当时，却没这样便宜，他们不但要陪死，还要“具五刑”式惨死，就是说，一个个要墨劓刖宫以后，“笞杀之，枭其首，菹其骨肉于市！”

传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——

女适人者，则成他家之母，杀之不足惩乱源，而伤孝子之恩。且男不遇罪于他族，而女独婴戮于二门，非所以哀矜女弱、均法制也。臣以为在室之女，可从父母之刑；既醮之妇，则从夫家之戮。

中国族诛传统的成立特点，就在它的奇异“单位”。它不以“人”为单位，而是以父亲的家族为单位。父亲犯了重罪，被处罚的，不光是父亲本人，而是他的家族，整个当一个“单位”来办。所以，北齐文宣帝高洋杀一个“父亲”的时候，可以瓜蔓到七百二十人到三千人！相对的，中国人又最好“五代同堂”“九世同居”的大族制，自然覆巢之下，全是坏蛋，一个也跑不掉。

因此，缇萦姑娘有上书的机会，而没被“具五刑”或送到“教坊司”之类当窑子，反正了淳于意犯的，尚不是滔天大罪。虽然这样，缇萦在父权社会下，仍旧无法置身事外，因为她的人格权已被吸收，她已不是一个“人权单位”。父亲的失权，观念上也使她若有所失，她上书救父，显然的，是以一体的观念行驶的，她虽然孤单，却不构成“单”位。",别让家族吞掉个人,以家族为单位判断罪责和荣辱，看似重情，其实最容易让无辜者替别人承受后果。成熟的人伦和法律，都要先承认每个人有自己的边界；亲人可以相爱、相救，却不能因此被制度合并成同一个责任主体。,个人;家族;责任
WCE005,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,"正因为不构成单位，所以，有没有自己，比起有没有“一家之主”来，变得不重要。当牺牲自己，可以“搪塞”或“抵偿”统治者，而换回一家之主的时候，自然就有“别罚他，请罚我”的怪现象出现。缇萦的“愿入身为官婢，以赎父刑罪”，要求的，就是“人权代位”。汉文帝接受了这种“交换”，下至小民，上至国君，都一拍即合，这说明了“人权代位”的观念，早已深入人心。

“人权代位”的观念，渊源于人类的“血仇”（blood-feud），血仇是一个家族对另一个家族的报复，报复的对象，最好当然是“得罪我们的那个混蛋”，但如不是那个混蛋，而是那个混蛋家族的一员，也完全有效。这又印证了上面的“单位”标准，双方都以许多人为一个单位，得罪一旦发生，不认为是个人的行为，而是“你们家族里的一个人”的行为，所以，只要报复了你们家族里的任何一人，就可以消气。

缇萦的“人权代位”能够成立，远因其实在这里。这种代位，历史上颇不少。例如：汉朝尹次、史玉两人杀人，被判死刑，尹次的哥哥、史玉的母亲，“并诣官曹，求代其命”。要求牺牲自己，开脱亲人。又如：为了收容通缉犯张俭，事发以后，孔融家里，就发生了“一门争死”的现象，孔融、孔融的哥哥、孔融的母亲，三人争说自己是祸首，要求牺牲自己，开脱亲人。又如吉翂的父亲，因牢狱坐牢，吉翂挝登闻鼓，向梁武帝陈情，“乞代父命”。梁武帝怀疑有人出点子教这十五岁小孩，把他抓起来铐住，结果才查明白。这又是要求牺牲自己，开脱亲人。……

还有一种特例，是向统治者以外的人，要求“人权代位”。例如，唐朝高郢的父亲，被安禄山抓住，要杀他。高郢跑过去，解开衣服，要求自己代替；元朝张绍组的父亲，在山里逃难，大兵老爷到来，要杀他。张绍组跑过去，大哭起来，说：“吾父善人，不当害，请杀我，以代父死。”

这些以外，还有同一种意识型模的现象，就是：在许多祷告场合，常常出现“请求代死”的说辞，在孝子贤孙愚夫愚妇的故事里，此类同老天爷的暗中谈判，已经司空见惯。这些，都属于大同小异的“人权代位”。

要求“人权代位”，并不以统治者同意为要件，可以先假定“不在话下”或“不怕你不同意”。唐朝贾直言的父亲犯了法，唐代宗要他喝毒药。贾直言骗他父亲说：“当谢四方神祇。”。大家以为很对，忙着谢神时候，贾直言拿起杯子，一口把毒药喝了，昏倒了，大家急救，总算救回一条命。皇帝很感动，最后网开一面，将父子二人流窜岭南。

按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。",善良不能替制度补漏洞,愿意替亲人受苦当然动人，但正因为动人，制度更不该把这种善良当成解决方案。一个社会若需要好人卖掉自己来弥补刑罚残酷，问题不在善良不够，而在制度让善良承担了不该承担的成本。,善良;制度;代价
WCE006,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,"按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。

现代法理中有所谓“私权”中的“人身权”，包括“人格权”和“身份权”，人格权有专属性，例如生命权、身体权、自由权、名誉权、姓名权、肖像权等，都和权利人密不可分，不能让与、不能继承、不能送、不能“不要了，给你了”。项羽虽然把脑袋送给老朋友马童而说“吾为若德！”（我做个人情给你吧！）阮小五、阮小七虽然为智多星吴用赴汤蹈火而说“这腔热血只要卖与识货的！”但是，这些都不能说是法律上“人格权”的过户，而只是人情上的侠义行为。在法律上，不能接受“人格权”的脱产行为，不论自愿不自愿。

两百零三年前，美国《独立宣言》开宗明义：

人类有若干不能出让的权利，其中包括生命、自由和追求幸福的权利。为了保障这些，人类设立了政府；政府的正当权利，出自被统治者的同意。任何形式的政府，一旦破坏了这种目标，人民就有权把它改变或推翻，建立一个新政府。

《独立宣言》所说“不能出让的权利”（unalienable Rights），乃是清清楚楚明明白白划除在政府权限以外的，它们是“不能褫夺的”（indefeasible）、“不能侵犯的”（inviolable）、不能由国会立法设限的（参看美国《宪法修正案》第一条）、不能由自愿立契方式出卖自己或后代的（参看美国《维吉尼亚州人权法案》第一条）。因为这些权利，是“万权之权”，“先以并优于”（antecedent and superior）任何政府和法律。没有这些，人不是人，是奴隶。

缇萦没有这些，缇萦是奴隶。",人格权不能拿来交易,人的自由、身体、姓名、名誉这些最基本的东西，不能像财产一样买卖、继承或抵押。一个人若被迫用自己的人格去换别人的安全，故事再感人，也说明社会还没有把人真正当人。,人格权;自由;尊严
WCE007,《李敖文存二集》,001.“缇萦救父”表示了什么？.txt,“缇萦救父”表示了什么？,"缇萦“入身为官婢”，做了奴隶。

“官婢”是文言说法，白话是“公家丫鬟”或“公营妓女”。做官婢，首先脸上要刺字——要先施墨刑，为了怕人逃掉。缇萦脸上刺字，也许你会说：不对，汉文帝不是“其除肉刑”了吗？其实你错了。“其除肉刑”的适用对象，只是对普通罪犯而言，不包括对奴隶。《三国志·毛玠传》里有这样的话：

汉律：罪人妻子，没有奴婢，黥面。汉法所行黥墨之刑，存于古典。今真奴婢先祖有罪，虽历百世，犹有黥面供官。

一段古书，就泄露出千古之秘，告诉我们，不但奴隶要黥面，他的子子孙孙也都要脸上刻图章！

为什么？为了奴隶不是人。

在极权社会，做了普通人，本已低三下四；可是一旦做了奴隶，那就更惨，要低十三下十四。借用罗马法的术语，这叫“人格大减等”（deminutio capitis maxima）。汉朝有奴隶市场，把奴隶和牛马栏在一起，公开比价出售，人沦落到这种地步，还谈什么人格不人格？

也许你说，缇萦这种官婢，只是人海里的少数。请翻翻《汉书·贡禹传》，看看那句“诸官奴婢十万余人”的统计，你就知道奴隶、奴隶，中国可太多了！

古代奴隶的来源，有四方面：第一是罪犯，罪犯“人格大减等”，沦为奴隶。第二是罪犯的子孙，除非主人弃权，奴隶子孙生来为奴、世世为奴，“虽历百世，犹有黥面供官”。第三是买卖，包括赠送。买卖奴隶曾是最早的国际贸易，这是洋鬼子干的好事，中国人奴隶自给自足，概不参加（猪仔出洋，只是小额外销）。中国人只是关着门买来卖去，阔人买，穷人卖，卖到老婆儿女，也卖到自己。汉高祖曾公开下令，允许饥饿的老百姓卖儿子，晏子解左骖以赎奴隶的事，被赎的，就是卖到自己的穷汉。第四是俘虏，包括战俘、“流当”了的人质和抢来的、霸占来的小人物。以上四种来源，也有兼而有之的混同情况。五胡十六国中，后赵高祖明皇帝石勒，年轻时，就有过被抢走又被卖掉的经历。今日台湾的许多私娼和雏妓，究其来源，和买卖与掳人都有牵连。

做了奴隶，就做了牛马，甚至牛马都不如。齐景公死了爱马，就要杀奴隶，证明人不如马；汉光武帝的时候，有禁止“炙灼奴婢”的命令，反证了人更不如马，因为主人不会“炙灼”牛马。主人对奴隶，要奸要杀，稀松平常。《太平广记》里，就有汉武帝奸奴以后杀她丈夫的故事；“天下兴亡，匹夫有责”的顾炎武，也有过把第三代家奴按到水里淹死的惩罚……总之，奴隶对主人，一点皮条都没有，法律上，除了主人搞叛乱，奴隶可以告发外，其他一切，告到衙门，就先送你见阎王。甚至，连告发主人叛乱一件唯一例外，唐太宗都不以为然，因为“贱不得干贵，下不得凌上”，谁要你多管闲事？

皇帝以外，古代豪门中的奴隶，有的多达一两千，闹的太不象话。汉哀帝时候，开始限定人数，诸侯王每家两百，列侯公主每家一百，关内侯等每家三十。可是，没用，后来还是一两千。据顾炎武调查，江浙地区仕宦之家，奴隶就多到一两千，无怪乎顾炎武淹死一个，算不了什么了，这叫“奴隶兴亡，匹夫有责”！

写到这里，可以做结论了：中国是“仁爱”“和平”的民族，中国没有“黑奴”，但中国有“黄奴”。中国没有解放奴隶的林肯，中国只有千千万万的“小奴家”！

可怜的缇萦，最后脸上刺字，做了小奴家。她最后下场是什么？我们不知道。被打？被烫？被出卖？被调戏？被强奸？被牛马同栏？被这个？被那个？我们全不知道。我们只知道她进了《后二十四孝》，成了“上书救父”的孝女；进了中国文化复兴大衙门，成了“缇萦救父”的邮票。我想，淳于意死的时候，也许潦倒得无以为葬，可是，缇萦无法“卖身葬父”了——她已经廉售了自己，不能一物两卖了！",孝道故事先看被牺牲的人,传统常把牺牲包装成孝行，却少问牺牲者后来怎样活。读这类故事，不能只被感动带走，还要看被颂扬的人是否失去自由、尊严和选择；没有人的完整，孝道就会变成漂亮的伤口。,孝道;牺牲;尊严
WCE008,《李敖文存二集》,002.给杨贵妃的一封信.txt,给杨贵妃的一封信,你是唐朝第一美人，你压倒群芳，使“六宫粉黛无颜色”，使女人在你面前降低地位，但也由于你的缘故，“遂令天下父母心，不重生男重生女”，而使女人在男人面前提高地位。中国男女不平等的观念，由于有了你，居然一时出现了“生女勿悲酸，生男勿喜欢”的民谣。可惜你当时只提倡“妃权”而没有提倡“女权”，如果提倡了，当时男女对跳“迪斯科”了，谁还要舞《霓裳羽衣曲》呢？,特权不是平权,一个女人因美貌被帝王宠爱，可能暂时抬高某些女人的身价，却不等于女性真的拥有权利。个别人的得宠只是特例，结构中的平等才是权利；把少数特权误认为群体解放，是最容易上当的乐观。,女性;平权;特权
WCE009,《李敖文存二集》,002.给杨贵妃的一封信.txt,给杨贵妃的一封信,"当然上面这些，都是指四海无事时候说的，一旦“渔阳鼙鼓动地来”、“千乘万骑西南行”的时候，你的老公、你的周围，立刻又变成百分之百的男权世界，他们国事败坏，不归罪于他们玩女人，反倒归罪于被玩的女人，而将你一代红颜，勒毙于乡土。你生不能当母老虎，死反做替罪羊，身世实大可哀。说来说去，这都是你被老公“霸王硬多情”的下场。

唐明皇同你山盟海誓，说什么“在天愿作比翼鸟，在地愿为连理枝”，但在紧要关头，他却不能同生、不能共死、不能横刀救美，反倒自己逃难去了。他这种作风，实在一点也不男性化，而是十分君主化。后代的诗人袁子才，批评你老公的懦种行为说——

到底君王负旧盟，

江山情重美人轻！

实在一针见血。后代的另一诗人自我期许“不爱江山爱美人”，但他既无江山，又乏美人，光说不练，等于白说。真正做到“不爱江山爱美人”的，是英国皇帝爱德华第八，他宁肯不要江山，也要美人，改行做了温莎公爵。可见江山美人之间，能抱住该抱的，中土以外，大有其人。只可叹你玉环女士生不逢时，又不逢地，风华绝代，竟为伧夫俗子老油条薄命，真大大划不来。《长恨传》里说唐明皇跟你又发誓：“愿世世为夫妇！”天啊！又来了！这样不可靠的家伙，下辈子还能嫁他吗？去他妈的蛋吧！要嫁，也来个贵妃和番，嫁给温莎公爵，再也别“唐明皇，胡子长”了！千万！千万！",危机中最弱者常被推成替罪羊,盛世里被赞美的人，乱局一来就可能被推出去背锅。看一场失败，不要急着寻找最方便牺牲的人，而要追问权力、制度和决策者怎样把责任转嫁给不能自辩者。,责任;替罪羊;弱者
WCE010,《李敖文存二集》,003.“逸豫适足亡身”吗？.txt,“逸豫适足亡身”吗？,"“二十五史”总算最基本的了吧？老夫子总不好意思说没读过吧？读过吗？读过就不该出纰漏。这次联考作文题，所谓“忧劳所以兴国，逸豫适足亡身”，其中就有错引的笑话。欧阳修《新五代史》卷三十七“伶官传”里，论喜欢听戏的唐庄宗：

书曰：“满招损，谦受益。”忧劳可以兴国，逸豫可以亡身，自然之理也。故方其盛也，举天下之豪杰，莫能与之争；及其衰也，数十伶人困之而身死国灭，为天下笑。

欧阳修写这段话，原文是“逸豫‘可以’亡身”，而不是“适足”亡身，可是老夫子把线装书乱读一气，硬把较有弹性的“可以”字眼，记错成缺少弹性的“适足”字眼，记错以后，还牵强附会，加以引申，结果适足闹了笑话。

那么，上述题目的主张是什么呢？我们姑且解释为是：忧虑辛劳可以振兴国家，舒适安乐充分可以使人灭亡。这个主张有没有道理呢？我的回答是：原语句在原系络里讲，是有道理的，但经大学联考命题先生修改，拿来在今天的台湾来讲，是没什么道理的。拿一个没道理的主张，要考生去辩护，更没有道理了。

我们知道，这个题目是抽录自欧阳修《五代史伶官传序》。根据《古文观止》，原句是“忧劳可以兴国，逸豫可以忘身”。原句与考题有两个不同的地方。一个是原句第二个“可以”被修改为“适足”。另一个地方是“忘身”被改为“亡身”。我们假定“亡”与“忘”通用好了。那就是“忘身”和“亡身”都是死亡的意思。但是“可以”和“适足”却有很不同的逻辑意义。当甲“可以”（may）发生乙时，有甲未必有乙。但是，当甲“适足”（suffieient）发生乙时，有甲必定有乙。

有一点很重要，我们必须知道的。从原语句所在的系络或上下文（context）看，这句话主要是对“帝王”或上位者讲的。由于帝王或上位者，身居国家要津，掌握国家大权，因此，如果他们能深思远虑，勤政谋国，则对国家的兴盛，当然“可以”有很大的努力。同时，由于他们特有的地位，他们自身的“日常生活问题”，一定有充足的财源可以花用，因此，他们很容易懒惰，无忧无虑。这样，我们就要“提醒”他们要勤政。这就是对帝王或上位者来说，“忧劳可以兴国”，是有道理的。

其次就“逸豫适足亡身”而言，对一般老百姓来说，根本是一句假话。这句话的正当解释是，舒适安乐就“一定”会使人死亡。这是笑话。即使对帝王而言，这也是一句假话。因为即使一个帝王不事政务，只求安乐，他的政权也不是“一定”会被推翻。把“可以”改为“适足”，不只是修辞的问题，而且是逻辑的问题。这样一改，把原来的“可能条件”变成“必然条件”了。",一字之差会改写判断,把“可以”偷换成“必然”，格言就会从提醒变成恐吓。人生判断常坏在这种细小偷换上；越是熟悉的名句，越要分清它说的是可能、条件还是结论，否则一句话就会把人带进错误。,逻辑;语言;判断
