id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
JJCS001,蒋家臭史,001.蒋宋美龄的一个错误.txt,蒋宋美龄的一个错误,倒果为因会让劝告变成笑话,文中指出，把后来才出现的思想和口号塞回早年事件里，就会把因果关系弄反。人生里有些劝告听来义正辞严，实则先有立场再拼材料；一旦把结果拿去解释原因，劝人就会变成露怯。,因果;逻辑;清醒
JJCS002,蒋家臭史,002.蒋夫人未婚夫小史.txt,蒋夫人未婚夫小史,官史最爱省略让主角不光彩的一环,蒋宋婚姻的官方叙述强调理想伴侣和长期求婚，却避开当时各自关系里的复杂与难堪。人生里读任何体面传记，都要留意被省略的一环；最能解释人物选择的，常常不是写出来的漂亮动机，而是没写出来的现实处境。,官史;省略;真相
JJCS003,蒋家臭史,003.宋美龄的房事问题.txt,宋美龄的房事问题,功劳和怀念都不能变成占用公产的理由,行政院一面用“功在国家”解释宋美龄长期居住士林官邸，一面又把居住梅园特区说成是为怀念蒋介石，但功劳和感情都不能自动把国家房地产转成私人使用权。人生里公共资源最怕被人用贡献、情分、纪念来软化边界；该感谢的可以感谢，该纪念的可以纪念，可公物仍不能被体面理由私用。,公产;功劳;边界
JJCS004,蒋家臭史,004.痛哭党军皆缟素，冲冠一怒有红颜.txt,痛哭党军皆缟素，冲冠一怒有红颜,同一家族里也能做出完全不同的道德选择,李敖把宋家姐妹放在一起比较，强调有人爱钱、有人爱权，也有人在艰险中选择正义。人生里出身相近不等于灵魂相同，真正分开人的不是姓氏和门第，而是在风险和诱惑面前到底站在哪一边。,选择;正义;家族
JJCS005,蒋家臭史,004.痛哭党军皆缟素，冲冠一怒有红颜.txt,痛哭党军皆缟素，冲冠一怒有红颜,掌权以后才被补写的纪念，要特别小心,文中谈到宋嘉树曾死得寂寞，后来因子女掌权才重新进入叙事。人生里评价历史人物，不要只看后来的纪念规格；一个人是在当时被怎样对待、怎样被遗忘的，往往比后来补上的荣耀更接近真相。,纪念;权力;历史
JJCS006,蒋家臭史,005.关于“蒋经国致生母信”.txt,关于“蒋经国致生母信”,年轻时的文字不必永远定罪，但不能被剪掉,蒋经国留苏时期的激烈声明和后来形象相冲突，官方便倾向说成伪造或忽略。人生里一个人的早年文字可以被解释、反省、修正，却不能因为后来不方便就删掉；成长需要承认过去，不是把过去剪没。,成长;文字;诚实
JJCS007,蒋家臭史,006.蒋经国奉共产党之命不做共产党.txt,蒋经国奉共产党之命不做共产党,把自愿选择改写成被迫受害，是重塑形象的常见手法,蒋经国后来把苏联十二年说成“人质”经历，李敖则追问他当初自愿赴苏、积极革命的事实。人生里人会改写自己的过去，把选择包装成被迫，把热情说成受害；判断一个人，要看他是否敢承认自己曾经主动走过的路。,自述;责任;过去
JJCS008,蒋家臭史,006.蒋经国奉共产党之命不做共产党.txt,蒋经国奉共产党之命不做共产党,国际棋局里的放行，不等于人格忽然觉悟,蒋经国返国，李敖更看重中苏关系、国共合作和抗日局势的需要，而不是单纯的个人觉悟。人生里个人命运常被大局托着走，某次脱身或转向未必说明人突然清醒，也可能只是别人暂时需要你有新用途。,局势;转向;现实
JJCS009,蒋家臭史,007.蒋经国怎样在赣南开溜？.txt,蒋经国怎样在赣南开溜？,大局二字最容易把一地责任降成小事,蒋介石电文把赣南职守放到“主要职务全在于渝”的大局下衡量，守土责任就被降格了。人生里凡是有人用大局来解释逃避局部责任，都要问这个大局由谁定义、代价由谁承担；很多小地方的苦难，就这样被大人物说成小事。,大局;责任;地方
JJCS010,蒋家臭史,007.蒋经国怎样在赣南开溜？.txt,蒋经国怎样在赣南开溜？,写给历史看的文件，常把真正命令藏在另一张纸上,李敖怀疑公开电文文字冠冕堂皇，另有催促飞渝的密令。人生里遇到特别漂亮、条件齐全、像给后人看的文件，要警惕它是否只是表面版本；真正发生作用的命令，常在更私密、更直接的纸上。,文件;密令;警惕
